abatement,cod_plausible,construction,cost_usd,deep_scan,focus,ia,inr,news,pins,project,status,turns,violations
True,True,False,0.95650185,True,"PUCT Interchange controlNumber=35077 item=1761 — fetch IA PDF directly; extract parties, POI, and milestone schedule exhibit | CDSE imagery at lat=31.82 lon=-96.77 (SE of Hubbard TX) — check for panel installation or grading activity; credentials need refresh",True,24INR0106,True,0,Payne Battlecreek,ok,42,
False,True,False,1.1281923,True,"PUCT 35077 IA milestone schedule exhibit — PUCT portal blocked during triage; retrieve PDF to confirm contractual COD and construction milestones | Precise site GPS — gmaps blocked (429), CDSE auth failed; obtain pin and run tight imagery to confirm construction footprint and progress",True,24INR0153,True,0,Lupinus Storage 1,ok,49,
True,True,False,0.8569172999999999,True,IA PDF not retrieved (PUCT interchange 402-blocked) — deep scan should pull Control 35077 Item 1817 for milestone schedule and POI coordinates | Developer is Cobra Industrial Activities (Spanish group) via Sligsol LLC — verify corporate structure and other TX projects for track record,True,24INR0326,True,0,Blarney Solar,ok,42,
False,True,False,0.8321141999999998,True,"PUCT case 35077 IA document: portal blocked (402) during triage — retrieve with authenticated session to get parties, POI, and milestone schedule exhibit | FIS status: not approved as of latest snapshot; confirm whether FIS study is underway or stalled — key gating factor for 2027 COD",True,25INR0304,False,0,Flying Kite Solar,ok,40,
False,True,False,1.1739834,False,PUCT Interchange IA search: portal blocked (402) during triage — if IA was filed post-2026-03 it is not confirmed; check interchange.puc.texas.gov directly for 'Bodkin BESS' filings | Developer identity: LLC incorporated 2025-12-09 with no web presence; parent company unknown — check TX SOS entity filing for registered agent and organizer,False,27INR0611,False,0,Bodkin BESS,ok,57,
False,True,False,1.23837135,False,Locate Reveille 138kV substation coordinates (ERCOT bus 8612) via ERCOT transmission maps or AEP Texas planning docs — this is the only site-candidate lead | PUCT Interchange search for IA filing once portal is accessible — no IA yet means project may not survive to COD,False,25INR0395,False,0,Hinkell BESS,ok,53,
False,False,False,1.0703823000000001,False,Confirm developer identity: verify 'Gransolar Texas Fifteen LLC' via TX SOS — check if entity is active and has any permits or land lease filings in Limestone County | PUCT Interchange search was 402-blocked in this run — retry with authenticated session or Interchange MCP tool for any IA or Docket filings under 'Gransolar' or 'Naduah Solar',False,24INR0127,False,0,Naduah Solar,ok,49,
False,False,False,0.79191315,False,PUCT Interchange blocked (402) — try authenticated session or direct docket search for 'PHOTO BESS 1' or '5885 Downie' to check if IA was filed recently | Developer identity unknown — TX SOS SOSDirect search for 'PHOTO BESS 1 LLC' may surface parent company and development stage,False,24INR0121,False,0,PHOTO BESS 1,ok,40,
False,False,False,0.7183974,False,"FIS approval date when it lands — triggers IA negotiation clock | Pigg Grounds LLC parent chain — Phoenix-based LLC filed Dec 2023, no visible track record; identify whether a recognized developer is behind it",False,27INR0554,False,0,Texas Sun Solar,ok,35,
False,False,False,0.7497415499999999,False,Locate TNOLSEN/TNSYCAMORE substation coordinates via ERCOT GIS shapefiles or OpenInfraMap to establish a site candidate for imagery | Check Bosque CAD parcel records for recent large acreage leases or option filings under Belltown Power or BT Symank Solar,False,27INR0298,False,0,Symank Solar,ok,33,
False,False,False,0.9234112499999999,False,PUCT Interchange IA search — portal blocked from container; try from authenticated session for La Frontera Holdings filings | TCEQ NSR air permit search for Lamar County gas generation — no permit = strong paper-project signal,False,23INR0486,False,0,Lamar Unit 1 Repower,ok,46,
False,True,False,0.9793900500000001,False,PUCT Interchange manual search for IA or FIS study filings — portal blocked during triage (402) | Confirm site: Cistern 345kV substation exact coordinates + verify Bastrop vs Fayette County boundary for site,False,26INR0511,False,0,Little Star Solar,ok,38,
True,True,False,0.9528671999999999,True,PUCT #35077 IA parties/POI page and milestone-schedule exhibit — blocked during triage (auth); pull via authenticated session or PUCT Interchange direct login | Imagery retry: center+north chips at 32.6151/-100.5259 when CDSE auth restored — BESS site may already be visible if FID/NTP taken after IA signing,True,24INR0496,False,0,Indigo Storage,ok,42,
False,False,False,1.1027814000000002,False,PUCT Interchange portal was 402-blocked — try again or use authenticated session to check for IA filing under 'Indigo Storage 4' or 'Innovative Solar 245' | ISS developer portfolio: search ERCOT queue for other 'Innovative Solar' or 'Indigo Storage' INRs to understand if this is a serial-developer pattern or one-off,False,25INR0530,False,0,Indigo Storage 4,ok,49,
False,False,False,1.0717852500000005,False,"FIS approval: check ERCOT GIS queue updates after Jun 2026 for FIS approval date — if approved, IA timeline becomes trackable | PUCT Interchange IA filing: retry with authenticated session or direct docket search for Innovative Solar 245 LLC or Indigo Storage 2 LLC",False,25INR0528,False,0,Indigo Storage 2,ok,54,
False,False,False,0.7702212000000004,False,"PUCT case 35077 (Standard GIA, Lone Star Transmission + Innovative Solar 245): retrieve IA PDF and milestone schedule — CEII may apply | Developer Innovative Solar 245, LLC: check if related Indigo Storage (24INR0496) or Indigo Solar & Storage share site land or IA; co-location could accelerate or indicate paper project",False,25INR0529,False,0,Indigo Storage 3,ok,37,
False,False,False,0.8373555,False,TCEQ air permit search for any NSR/permit for 'Alpha Digital Campus' in Reeves County — absence would confirm paper project | Texas SOS entity search for 'Alpha Digital Campus' LLC to surface developer/sponsor identity,False,28INR0499,False,0,Alpha Digital Campus Combined-cycle and Co-located Load,ok,35,
False,False,False,1.00016385,False,"Confirm $45.4M Colorado County abatement / Reinvestment Zone 26-101 — check Colorado County Commissioners Court minutes or JETI registry directly; if abatement approved it upgrades commitment signal | PUCT Interchange was blocked (402) — retry in a browser session; search docket by 'Adapture' or 'Paloma Energy Center BESS, LLC' as filing party",False,27INR0148,True,0,Paloma Energy Center BESS,ok,47,
False,False,False,0.9350605499999998,False,Resolve site location: geolocate Holmes 138kV (ERCOT node 47210) and Garden Villas 138kV (42680) substations via CenterPoint/HCAD to unlock imagery | Identify developer: TX SOS business search for 'Dori BQ Solar LLC' to surface parent company and any project activity,False,23INR0040,False,0,Dori BQ Solar,ok,37,
False,False,False,0.6832201499999999,False,Attempt PUCT Interchange search for Abei Energy Green VII LLC as filing party — IA existence is the key unknown | Resolve tap location on Lockhart–Luling City 138kV line to enable imagery (ERCOT line-siting data or county parcel search for Abei Energy),False,22INR0473,False,0,TAIN SOLAR,ok,31,
False,False,False,0.8616168000000004,True,"Verify IA status: FIS was requested 2024-12-16 but not approved by 2026-06 — check PUCT Interchange directly for any IA filing under 'Rusk Solar LLC' or 'Zeus Renewable Energy Development' | Developer identity: 'Zeus Renewable Energy Development, LLC' surfaces on CorporationWiki — resolve principals, parent company, and track record",False,25INR0590,False,0,Zeus Rusk Solar,ok,41,
False,True,False,0.8846464499999998,True,PUCT Interchange IA search — portal returned 402 during triage (session required); try direct docket search for 'NET Power' as filing party to confirm no IA filed yet | TCEQ air permit (NSR) — mandatory for gas turbine; no permit = strong paper-project signal; search TCEQ STEERS for NET Power or related LLC in Harris County,False,26INR0345,True,0,NET Power Demonstration plant,ok,44,
False,False,False,1.08067815,False,"Identify who owns the Archer County asset post-sale — is the repower the buyer's plan or an orphaned filing? | PUCT Interchange search when portal accessible — no IA found but portal was blocked (402), not confirmed absent",False,25INR0583,True,0,Shannon Wind Repower,ok,48,
False,False,False,1.1038981499999998,False,"TCEQ air permit (NSR) — mandatory for gas repower; no permit found in triage, could confirm paper-project status if absent after targeted search | imagery at confirmed site (29.7806, -97.9894) — CDSE auth blocked; visual check would distinguish active repower construction from idle existing plant",False,25INR0695,False,0,Hays Energy Unit 4 Repower,ok,53,
False,False,False,0.9550296,False,TCEQ air permit (NSR) search for 'Hays Energy' in Hays County — mandatory for any gas turbine; absence confirms paper project | PUCT Interchange IA search via authenticated session — portal blocked during triage (402),False,22INR0586,False,0,Hays Energy Unit 2 Repower,ok,39,
False,True,False,1.18932405,True,Locate existing Hays Energy plant: EIA-860 download or ERCOT plant registry to get lat/lon; this is a repower so the site EXISTS — missing from all web searches only due to portal rendering failures | TCEQ air permit (NSR mandatory for gas repower): TCEQ Central Registry blocked during triage — check directly for RN/air permit for Hays Energy in Hays County; absence of permit = paper-project flag,False,25INR0694,False,0,Hays Energy Unit 1 Repower,ok,46,
False,False,False,0.83948415,False,TCEQ air permit (NSR) search for Hays County gas turbine — mandatory thermal check; absence would confirm paper-project verdict | PUCT Interchange direct browser access for 'Hays Energy' filing party — 402 blocked this triage,False,21INR0527,False,0,Hays Energy Unit 3 Repower,ok,37,
False,True,False,1.0063915500000002,False,"Resolve site coordinates: USGS USWTDB Borden County filter (eerscmap.usgs.gov/uswtdb) or FAA OE/AAA county search when portal is back online — existing turbine pads are the only reliable anchor for a repower | PUCT Interchange: search FilingParty and Description for 'Stephens Ranch Wind' when session-auth is available — no IA visible yet, but FIS was requested May 2023 so study may be complete",False,25INR0439,False,0,Stephens Ranch Wind Repower ,ok,44,
False,True,False,0.9606115499999999,False,"IA signed but PUCT docket not retrieved — search interchange.puc.texas.gov for 'Cernan BESS' to confirm parties, POI details, and milestone schedule | Developer identity unknown — search TX SOS for 'Cernan BESS LLC' registered agent to identify sponsor/parent company",True,27INR0392,False,0,Cernan BESS,ok,44,
False,True,False,0.8894683500000001,True,"IA exists (signed 2023-10-06) but PDF not retrieved — fetch from PUCT Interchange when portal accessible; extract parties, POI page, and milestone-schedule exhibit | Developer identity unknown — zero press releases or LLC registration hits; deep scan should try TX SOS entity search for 'Damon BESS 2 LLC'",True,23INR0603,False,0,Damon BESS 2,ok,41,
False,False,False,1.0335020999999998,False,"CDSE creds — fix 401/403 before any imagery work on this or other projects | Sibling project 25INR0501 (Longday Solar SLF, 200.8 MW solar) may share site and have more traction — worth parallel triage",False,25INR0502,True,0,Longday BESS SLF,ok,37,
False,False,False,0.9264726000000001,False,"Confirm LLC entity name: 'El Molino Solar, LLC' vs 'El Molino Storage SLF, LLC' — TX SOS search to find registered developer | PUCT Interchange IA search once portal access available — project stuck at FIS-not-approved, IA absent may mean deeper development risk",False,25INR0322,False,0,El Molino Storage SLF,ok,45,
False,True,False,0.8973406499999997,False,IA filing: Riverbend Renewables LLC still pre-IA as of 2026-06 — check PUCT Interchange with authenticated session for any GIA filing under 'Riverbend' or 'Riverbend Renewables' | Developer identity: Riverbend Renewables LLC has no web footprint — Texas SOS SOSDirect lookup may resolve principals and parent company,False,25INR0311,False,0,RIVERBEND STORAGE SLF,ok,36,
False,True,False,0.8135148000000002,True,IA exists (signed 2025-05-06) — retrieve via authenticated PUCT Interchange session; extract milestone schedule and counterparties to confirm developer and COD | Developer identity unknown — no LLC parent surfaced; Texas SOS search on 'Bar Candela Storage SLF LLC' needed,True,24INR0271,False,0,Bar Candela Storage SLF,ok,35,
False,True,False,0.7644531000000001,True,"PUCT docket 35077: retrieve Amendment Three IA PDF (parties page + milestone schedule exhibit) — portal requires session auth, try direct PDF enumeration or alternate access | GulfStar Photon Solar 3/4 facility coords in Wharton County — existing commissioned projects are the most likely repowering site; locate via FAA OE/AAA, county appraisal district, or FERC eLibrary",True,26INR0718,False,0,PHOTON SOLAR REPOWERING,ok,36,
False,True,False,1.1753157,True,"Resolve POI 7425 ODLASW 138 kV to precise coordinates (ERCOT network model, AEP Texas CIM data, or HIFLD) — without a real site fix, imagery is worthless | PUCT Interchange IA search for Turkey Creek Battery / Greenray Solar — PUCT portal was 402-blocked during triage; try authenticated session or scripted access",False,25INR0623,False,0,Turkey Creek Battery Energy Storage System SLF,ok,51,
False,True,False,1.02829335,True,"PUCT Interchange: IA signed 2025-11-21 — retrieve PDF to confirm milestone schedule, capacity MW, and counterparty (JS-rendered portal blocked triage access) | Substation GPS: confirm BRIAR_CRK_8 138kV substation coordinates in Navarro County; re-run imagery at true substation location with full 9-chip grid",True,26INR0131,False,0,Elm Flats Storage SLF,ok,47,
False,True,False,0.9190228499999998,False,"PUCT Interchange IA search once portal accessible — project is pre-IA, IA signing is the key next milestone | CDSE imagery once credentials refreshed — POI site candidate is solid (substation coords), battery pad would be visible on current imagery",False,26INR0389,False,0,AGGIE STORAGE PROJECT SLF,ok,40,
