teid,EquipmentName,equip_name_norm,cim_opeqname_norm,cim_branchname_norm,plannedStartDate,actualStartDate,actualEndDate
720712,MR1H,MR1H,RCKSWMR1H,RCKSWAXFMR1H,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-19 19:42:00
752785,T1A,T1A,LOWRESST1A,LOWRESST1A,2024-12-04 00:00:00,2024-12-04 00:00:00,2024-12-04 00:01:00
720970,MR2L,MR2L,RCKSWMR2L,RCKSWAXFMR2L,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-19 19:42:00
720715,MR2H,MR2H,RCKSWMR2H,RCKSWAXFMR2H,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-19 19:42:00
734561,T1,T1,GRANSLRT1,GRANSLRT1,2024-12-04 00:00:00,2024-12-04 00:00:00,2024-12-18 12:00:00
718554,MR1L,MR1L,EXCSWMR1L,EXCSWAXFMR1L,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-18 14:01:00
718553,MR1H,MR1H,EXCSWMR1H,EXCSWAXFMR1H,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-18 14:01:00
732233,1490T4901,1490T4901,490T4901,490T4901,2024-12-04 00:00:00,2024-12-04 00:00:00,2024-12-18 13:00:00
722136,T1,T1,BKSLESST1,BKSLESST1,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-16 11:15:00
745660,KT1,KT1,PCTKT1,PCTKT1,2024-12-04 00:00:00,2024-12-04 00:00:00,2024-12-04 00:01:00
725267,T1,T1,PAD1ESST1,PAD1ESST1,2024-12-01 00:00:00,2024-12-01 00:00:00,2024-12-13 17:41:00
725267,T1,T1,PAD1ESST1,PAD1ESST1,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-11-30 23:59:00
718825,MR2L,MR2L,EXCSWMR2L,EXCSWAXFMR2L,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-11 14:42:00
718824,MR2H,MR2H,EXCSWMR2H,EXCSWAXFMR2H,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-12-11 14:42:00
715048,SCHOTT_SUNIL11,SCHOTTSUNIL11,SCHOTTSUNNIL11,SCHOTTSUNNIL11,2024-10-02 00:01:00,2024-10-02 00:01:00,2024-12-03 18:00:00
722180,1627T6271,1627T6271,627T6271,627T6271,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-11-30 23:59:00
714083,T1,T1,EBELLSL2T1,EBELLSL2T1,2024-09-05 00:00:00,2024-09-05 00:00:00,2024-11-06 10:20:00
682109,T2,T2,PERESLRT2,PERESLRT2,2024-11-19 00:00:00,2024-11-19 00:00:00,2024-11-19 14:55:00
682108,T1,T1,PERESLRT1,PERESLRT1,2024-11-19 00:00:00,2024-11-19 00:00:00,2024-11-19 14:54:00
704188,XT1,XT1,ADLXT1,ADLXT1,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-11-18 18:00:00
724807,MPT1,MPT1,ASCKSLRMPT1,ASCKSLRMPT1,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-11-14 11:30:00
724808,MPT2,MPT2,ASCKSLRMPT2,ASCKSLRMPT2,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-11-14 11:30:00
682108,T1,T1,PERESLRT1,PERESLRT1,2024-09-18 00:02:00,2024-09-18 00:02:00,2024-11-18 23:59:00
682109,T2,T2,PERESLRT2,PERESLRT2,2024-09-18 00:02:00,2024-09-18 00:02:00,2024-11-18 23:59:00
726797,6136_Z,6136Z,6136A,6136A,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-11-15 18:00:00
728531,MR2L,MR2L,TMPCRMR2L,TMPCRMR2L,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-11-14 18:00:00
728530,MR2H,MR2H,TMPCRMR2H,TMPCRMR2H,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-11-14 18:00:00
705389,T1,T1,HRNTSLRT1,HRNTSLRT1,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-11-14 00:00:00
705390,T2,T2,HRNTSLRT2,HRNTSLRT2,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-11-14 00:00:00
706819,66_WNK_WBL1,66WNKWBL1,69WNKWBL1,69WNKWBL,2024-10-11 17:01:00,2024-10-11 17:01:00,2024-11-08 17:00:00
706818,66_KRT_WBL1,66KRTWBL1,69KRTWBL1,69KRTWBL,2024-10-11 17:01:00,2024-10-11 17:01:00,2024-11-08 17:00:00
706817,66_KST_WBL1,66KSTWBL1,69KSTWBL1,69KSTWBL,2024-10-11 17:01:00,2024-10-11 17:01:00,2024-11-08 17:00:00
279639,AT1H,AT1H,LYTTONSAT1H,LYTTONSLYAT1H,2024-10-14 08:00:00,2024-10-14 08:00:00,2024-11-08 10:40:00
279638,AT1L,AT1L,LYTTONSAT1L,LYTTONSLYAT1L,2024-10-14 08:00:00,2024-10-14 08:00:00,2024-11-08 10:40:00
700692,MPT1,MPT1,ELZASLRMPT1,ELZASLRMPT1,2024-08-21 00:01:00,2024-08-21 00:01:00,2024-10-30 10:39:00
725267,T1,T1,PAD1ESST1,PAD1ESST1,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-31 23:59:00
711845,T3,T3,DELILA2T3,DELILA2T3,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-11-01 16:55:00
711844,T2,T2,DELILA2T2,DELILA2T2,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-11-01 16:55:00
711843,T1,T1,DELILA2T1,DELILA2T1,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-11-01 16:55:00
716446,MPT,MPT,SIGSLRMPT,SIGSLRMPT,2024-10-01 16:07:00,2024-10-01 16:07:00,2024-10-31 13:00:00
725626,MPT1,MPT1,TULSLRMPT1,TULSLRMPT1,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-30 08:00:00
725627,MPT2,MPT2,TULSLRMPT2,TULSLRMPT2,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-30 08:00:00
706409,GCK1,GCK1,GREENCKGCK1,GREENCKGCK1,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-10-25 07:50:00
713488,T2,T2,STARSLRT2,STARSLRT2,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-10-15 12:00:00
713487,T1,T1,STARSLRT1,STARSLRT1,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-10-15 12:00:00
716919,KT2,KT2,JARKT2,JARKT2,2024-09-05 00:00:00,2024-09-05 00:00:00,2024-10-21 22:55:00
716918,KT1,KT1,JARKT1,JARKT1,2024-09-05 00:00:00,2024-09-05 00:00:00,2024-10-21 22:55:00
706410,GCK2,GCK2,GREENCKGCK2,GREENCKGCK2,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-10-18 10:49:00
675810,XT8,XT8,BCHXT8,BCHXT8,2024-09-24 12:01:00,2024-09-24 12:01:00,2024-10-15 10:00:00
675809,XT7,XT7,BCHXT7,BCHXT7,2024-09-24 12:01:00,2024-09-24 12:01:00,2024-10-15 10:00:00
654388,14040_I,14040I,14045B,14045B,2024-07-11 11:01:00,2024-07-11 11:01:00,2024-10-14 15:15:00
706817,66_KST_WBL1,66KSTWBL1,69KSTWBL1,69KSTWBL,2024-07-03 00:00:00,2024-07-03 00:00:00,2024-10-11 17:00:00
706819,66_WNK_WBL1,66WNKWBL1,69WNKWBL1,69WNKWBL,2024-07-03 00:00:00,2024-07-03 00:00:00,2024-10-11 17:00:00
719757,R4_S1A1,R4S1A1,R4S11,R4S11,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-10 13:32:00
707363,KT1,KT1,DMAKT1,DMAKT1,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-10-10 10:30:00
718019,XF1H,XF1H,SAPOWERXF1H,SAPOWERXF1H,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-02 00:01:00
719059,XF1L,XF1L,SAPOWERXF1L,SAPOWERXF1L,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-02 00:01:00
716446,MPT,MPT,SIGSLRMPT,SIGSLRMPT,2024-09-05 00:00:00,2024-09-05 00:00:00,2024-10-01 12:00:00
702594,16035_B,16035B,14061G,14061G,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-09-30 20:10:00
702593,16030_C,16030C,14060G,14060G,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-09-30 20:10:00
707635,T1,T1,CHILSLRT1,CHILSLRT1,2024-07-03 00:00:00,2024-07-03 00:00:00,2024-08-31 23:59:00
707636,T2,T2,CHILSLRT2,CHILSLRT2,2024-07-03 00:00:00,2024-07-03 00:00:00,2024-08-31 23:59:00
675809,XT7,XT7,BCHXT7,BCHXT7,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-09-24 12:00:00
675810,XT8,XT8,BCHXT8,BCHXT8,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-09-24 12:00:00
682108,T1,T1,PERESLRT1,PERESLRT1,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-09-18 00:01:00
682109,T2,T2,PERESLRT2,PERESLRT2,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-09-18 00:01:00
707168,MPT1,MPT1,GKSBESSMPT1,GKSBESSMPT1,2024-09-14 09:00:00,2024-09-14 09:00:00,2024-09-15 19:10:00
699713,XT2,XT2,HLYXT2,HLYXT2,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-08-30 10:56:00
699712,XT1,XT1,HLYXT1,HLYXT1,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-08-30 10:56:00
704422,KT02,KT02,LONKT02,LONKT02,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-08-27 21:07:00
713953,T4,T4,SAMSON1T4,SAMSON1T4,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-08-20 11:00:00
713952,T3,T3,SAMSON1T3,SAMSON1T3,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-08-20 11:00:00
705391,T3,T3,HRNTSLRT3,HRNTSLRT3,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-08-17 13:09:00
699713,XT2,XT2,HLYXT2,HLYXT2,2024-05-01 00:01:00,2024-05-01 00:01:00,2024-08-14 00:00:00
699712,XT1,XT1,HLYXT1,HLYXT1,2024-05-01 00:01:00,2024-05-01 00:01:00,2024-08-14 00:00:00
678937,XT8,XT8,JADXT8,JADXT8,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-08-07 07:47:00
678936,XT7,XT7,JADXT7,JADXT7,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-08-07 07:48:00
703757,T1,T1,MRKMSLRT1,MRKMSLRT1,2024-06-05 00:00:00,2024-06-05 00:00:00,
700692,MPT1,MPT1,ELZASLRMPT1,ELZASLRMPT1,2024-05-01 00:00:00,2024-05-01 00:00:00,
707934,T2,T2,CMPDSLRT2,CMPDSLRT2,2024-07-03 00:01:00,2024-07-03 00:01:00,
707933,T1,T1,CMPDSLRT1,CMPDSLRT1,2024-07-03 00:01:00,2024-07-03 00:01:00,
707168,MPT1,MPT1,GKSBESSMPT1,GKSBESSMPT1,2024-07-03 00:00:00,2024-07-03 00:00:00,2024-07-18 15:30:00
681480,MR2L,MR2L,TEASWMR2L,TEASWAXFMR2L,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-07-17 12:00:00
681447,MR1L,MR1L,TEASWMR1L,TEASWAXFMR1L,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-07-17 12:00:00
681478,MR2H,MR2H,TEASWMR2H,TEASWAXFMR2H,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-07-17 12:00:00
681446,MR1H,MR1H,TEASWMR1H,TEASWAXFMR1H,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-07-17 12:00:00
705040,MPT1,MPT1,CNLYESSMPT1,CNLYESSMPT1,2024-06-19 00:00:00,2024-06-19 00:00:00,2024-07-15 18:30:00
664629,PT3H,PT3H,PHOKT03,PHOKT03,2024-07-12 17:01:00,2024-07-12 17:01:00,
664623,PT1H,PT1H,PHOKT01,PHOKT01,2024-07-12 17:01:00,2024-07-12 17:01:00,
664629,PT3H,PT3H,PHOKT03,PHOKT03,2024-06-07 21:48:00,2024-06-07 21:48:00,2024-07-12 17:00:00
664623,PT1H,PT1H,PHOKT01,PHOKT01,2024-06-07 21:48:00,2024-06-07 21:48:00,2024-07-12 17:00:00
654388,14040_I,14040I,14045B,14045B,2023-10-04 00:00:00,2023-10-04 00:00:00,2024-07-11 11:00:00
649836,T1,T1,PALEESST1,PALEESST1,2024-05-04 00:01:00,2024-05-04 00:01:00,2024-07-01 12:00:00
704818,T1,T1,WIGESST1,WIGESST1,2024-05-01 00:01:00,2024-05-01 00:01:00,2024-07-03 14:30:00
672593,T1,T1,HMNGESST1,HMNGESST1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-06-28 16:25:00
700271,MPT2,MPT2,TRBTSLRMPT2,TRBTSLRMPT2,2024-05-26 12:32:00,2024-05-26 12:32:00,2024-06-27 14:06:00
700270,MPT1,MPT1,TRBTSLRMPT1,TRBTSLRMPT1,2024-05-26 12:32:00,2024-05-26 12:32:00,2024-06-27 14:06:00
664626,PT2H,PT2H,PHOKT02,PHOKT02,2024-06-07 21:48:00,2024-06-07 21:48:00,2024-06-07 21:49:00
701340,MPT2,MPT2,TNSSLRMPT2,TNSSLRMPT2,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-06-20 10:33:00
703558,T1,T1,MROWSLRT1,MROWSLRT1,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-06-19 10:00:00
701542,T1,T1,ALPBESST1,ALPBESST1,2024-05-01 00:01:00,2024-05-01 00:01:00,2024-06-17 16:00:00
672696,KT1,KT1,LMOKT1,LMOKT1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-06-17 15:47:00
701339,MPT1,MPT1,TNSSLRMPT1,TNSSLRMPT1,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-06-12 12:34:00
698656,MR1H,MR1H,OLKSWMR1H,OLKSWMR1H,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-06-10 12:59:00
698657,MR1L,MR1L,OLKSWMR1L,OLKSWMR1L,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-06-10 12:59:00
664623,PT1H,PT1H,PHOKT01,PHOKT01,2024-03-20 17:01:00,2024-03-20 17:01:00,2024-06-07 17:00:00
664629,PT3H,PT3H,PHOKT03,PHOKT03,2024-03-20 17:01:00,2024-03-20 17:01:00,2024-06-07 17:00:00
664626,PT2H,PT2H,PHOKT02,PHOKT02,2024-03-20 17:01:00,2024-03-20 17:01:00,2024-06-07 17:00:00
661546,T1,T1,TORTESST1,TORTESST1,2024-05-04 00:01:00,2024-05-04 00:01:00,2024-06-05 12:20:00
708323,T2,T2,JKLPSLRT2,JKLPSLRT2,2024-06-05 00:00:00,2024-06-05 00:00:00,
708322,T1,T1,JKLPSLRT1,JKLPSLRT1,2024-06-05 00:00:00,2024-06-05 00:00:00,
700270,MPT1,MPT1,TRBTSLRMPT1,TRBTSLRMPT1,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-26 00:00:00
700271,MPT2,MPT2,TRBTSLRMPT2,TRBTSLRMPT2,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-26 00:00:00
649571,T1,T1,HYDRESST1,HYDRESST1,2024-05-04 00:01:00,2024-05-04 00:01:00,2024-05-21 12:20:00
679301,KT1,KT1,CTWKT1,CTWKT1,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-05-06 13:43:00
679302,KT2,KT2,CTWKT2,CTWKT2,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-05-06 13:43:00
698927,GIRVTP_TIERR1,GIRVTPTIERR1,GIRVSWTIERR1,GIRVSWTIERR1,2024-05-01 00:01:00,2024-05-01 00:01:00,2024-05-01 17:01:00
679670,KT1,KT1,CLOKT1,CLOKT1,2024-05-10 16:30:00,2024-05-10 16:30:00,2024-05-13 15:45:00
678933,XT4,XT4,JADXT4,JADXT4,2024-05-08 08:43:00,2024-05-08 08:43:00,2024-05-09 08:00:00
678932,XT3,XT3,JADXT3,JADXT3,2024-05-08 08:43:00,2024-05-08 08:43:00,2024-05-09 08:00:00
678931,XT2,XT2,JADXT2,JADXT2,2024-05-08 08:43:00,2024-05-08 08:43:00,2024-05-09 08:00:00
678930,XT1,XT1,JADXT1,JADXT1,2024-05-08 08:43:00,2024-05-08 08:43:00,2024-05-09 08:00:00
678935,XT6,XT6,JADXT6,JADXT6,2024-05-08 08:43:00,2024-05-08 08:43:00,2024-05-09 08:00:00
678934,XT5,XT5,JADXT5,JADXT5,2024-05-08 08:43:00,2024-05-08 08:43:00,2024-05-09 08:00:00
678255,1605T6051,1605T6051,605T6051,605T6051,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-05-09 10:34:00
678935,XT6,XT6,JADXT6,JADXT6,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-07 23:59:00
678932,XT3,XT3,JADXT3,JADXT3,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-07 23:59:00
678933,XT4,XT4,JADXT4,JADXT4,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-07 23:59:00
678930,XT1,XT1,JADXT1,JADXT1,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-07 23:59:00
678931,XT2,XT2,JADXT2,JADXT2,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-07 23:59:00
678934,XT5,XT5,JADXT5,JADXT5,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-05-07 23:59:00
649571,T1,T1,HYDRESST1,HYDRESST1,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-04 00:00:00
661546,T1,T1,TORTESST1,TORTESST1,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-04 00:00:00
649836,T1,T1,PALEESST1,PALEESST1,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-04 00:00:00
683804,T1,T1,MONTWNDT1,MONTWNDT1,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-05-03 21:33:00
683805,T2,T2,MONTWNDT2,MONTWNDT2,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-05-03 21:33:00
646857,T3L,T3L,WHITEPTT3L,WHITEPTT3L,2023-09-01 00:00:00,2023-09-01 00:00:00,2024-05-03 13:43:00
646856,T3H,T3H,WHITEPTT3H,WHITEPTT3H,2023-09-01 00:00:00,2023-09-01 00:00:00,2024-05-03 13:43:00
681223,D5_S1A1,D5S1A1,D5S11,D5S11,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-05-02 13:38:00
679671,KT2,KT2,CLOKT2,CLOKT2,2024-04-17 00:00:00,2024-04-17 00:00:00,2024-05-01 17:22:00
679670,KT1,KT1,CLOKT1,CLOKT1,2024-04-17 00:00:00,2024-04-17 00:00:00,2024-05-01 17:22:00
649571,T1,T1,HYDRESST1,HYDRESST1,2024-04-15 18:15:00,2024-04-15 18:15:00,2024-04-17 23:59:00
661546,T1,T1,TORTESST1,TORTESST1,2023-10-04 00:00:00,2023-10-04 00:00:00,2024-04-17 23:59:00
649836,T1,T1,PALEESST1,PALEESST1,2024-04-18 00:00:00,2024-04-18 00:00:00,
649571,T1,T1,HYDRESST1,HYDRESST1,2024-04-18 00:00:00,2024-04-18 00:00:00,
648671,1156T3791,1156T3791,56T3791,56T3791,2023-11-01 00:00:00,2023-11-01 00:00:00,2024-04-25 16:00:00
683454,T1,T1,BOCOESST1,BOCOESST1,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-04-22 14:33:00
677399,T1,T1,MANDSLRT1,MANDSLRT1,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-04-16 19:40:00
661546,T1,T1,TORTESST1,TORTESST1,2024-04-20 00:01:00,,
667918,KT01,KT01,RBNKT01,RBNKT01,2024-04-02 15:01:00,2024-04-02 15:01:00,2024-04-09 10:00:00
673928,T1,T1,BELMSLRT1,BELMSLRT1,2024-01-04 00:01:00,2024-01-04 00:01:00,2024-04-10 15:14:00
655121,T2,T2,RRCWINDT2,RRCWINDT2,2023-09-01 00:00:00,2023-09-01 00:00:00,2024-04-07 11:25:00
655122,T1,T1,RRCWINDT1,RRCWINDT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2024-04-07 11:22:00
676176,T1,T1,BAKESLRT1,BAKESLRT1,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-04-02 15:47:00
676177,T2,T2,BAKESLRT2,BAKESLRT2,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-04-02 16:11:00
678936,XT7,XT7,JADXT7,JADXT7,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678937,XT8,XT8,JADXT8,JADXT8,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678934,XT5,XT5,JADXT5,JADXT5,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678935,XT6,XT6,JADXT6,JADXT6,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678931,XT2,XT2,JADXT2,JADXT2,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678932,XT3,XT3,JADXT3,JADXT3,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678930,XT1,XT1,JADXT1,JADXT1,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678933,XT4,XT4,JADXT4,JADXT4,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-03-31 23:59:00
678241,T101,T101,SUNSLRT101,SUNSLRT101,2024-04-02 17:01:00,2024-04-02 17:01:00,2024-04-03 18:04:00
679671,KT2,KT2,CLOKT2,CLOKT2,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-04-03 00:01:00
679670,KT1,KT1,CLOKT1,CLOKT1,2024-04-03 00:00:00,2024-04-03 00:00:00,2024-04-03 00:01:00
664626,PT2H,PT2H,PHOKT02,PHOKT02,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-03-20 17:00:00
664629,PT3H,PT3H,PHOKT03,PHOKT03,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-03-20 17:00:00
664623,PT1H,PT1H,PHOKT01,PHOKT01,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-03-20 17:00:00
667918,KT01,KT01,RBNKT01,RBNKT01,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-04-02 15:00:00
678241,T101,T101,SUNSLRT101,SUNSLRT101,2024-03-01 00:00:00,2024-03-01 00:00:00,2024-04-02 17:00:00
650270,MR2H,MR2H,LPNSWMR2H,LPNSWAXFMR2H,2023-11-01 00:00:00,2023-11-01 00:00:00,2024-03-26 18:27:00
652128,MR2L,MR2L,LPNSWMR2L,LPNSWAXFMR2L,2023-11-01 00:00:00,2023-11-01 00:00:00,2024-03-26 18:27:00
652063,MR1L,MR1L,LPNSWMR1L,LPNSWAXFMR1L,2023-11-01 00:00:00,2023-11-01 00:00:00,2024-03-26 18:33:00
652043,MR1H,MR1H,LPNSWMR1H,LPNSWAXFMR1H,2023-11-01 00:00:00,2023-11-01 00:00:00,2024-03-15 17:34:00
676558,T1,T1,AUROSLRT1,AUROSLRT1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-03-06 12:00:00
676340,MPT1,MPT1,CRAWFISHMPT1,CRAWFISHMPT1,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-03-08 11:00:00
677536,KT2,KT2,ROWKT2,ROWKT2,2024-03-07 18:30:00,2024-03-07 18:30:00,2024-03-07 21:30:00
668910,T1,T1,PAVOESST1,PAVOESST1,2024-03-06 08:00:00,2024-03-06 08:00:00,
672873,T1,T1,ANEMESST1,ANEMESST1,2024-01-04 00:00:00,2024-01-04 00:00:00,2024-03-01 10:07:00
666524,T3,T3,FIVEWSLRT3,FIVEWSLRT3,2024-01-01 21:25:00,2024-01-01 21:25:00,2024-02-26 13:02:00
676576,TR2H,TR2H,FORMOSATR2H,FORMOSATR2H,2024-01-04 17:02:00,2024-01-04 17:02:00,2024-02-01 00:00:00
677536,KT2,KT2,ROWKT2,ROWKT2,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-02-19 14:00:00
669285,T1,T1,ANGSLRT1,ANGSLRT1,2023-12-01 00:01:00,2023-12-01 00:01:00,2024-02-19 11:38:00
671374,T2,T2,ANGSLRT2,ANGSLRT2,2023-12-01 00:01:00,2023-12-01 00:01:00,2024-02-14 16:41:00
669045,T1,T1,HALOSLRT1,HALOSLRT1,2023-12-01 00:01:00,2023-12-01 00:01:00,2024-02-12 18:00:00
697734,TR-1,TR1,BONETSLRTR1,BONETSLRTR1,2024-04-03 00:00:00,,
665377,MR2H,MR2H,TESSWMR2H,TESSWMR2H,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-02-03 13:16:00
665378,MR2L,MR2L,TESSWMR2L,TESSWMR2L,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-02-03 13:16:00
671770,MPT,MPT,GIGAESSMPT,GIGAESSMPT,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-01-31 23:59:00
668910,T1,T1,PAVOESST1,PAVOESST1,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-01-31 12:40:00
676576,TR2H,TR2H,FORMOSATR2H,FORMOSATR2H,2023-12-01 00:00:00,2023-12-01 00:00:00,2024-01-04 17:00:00
673197,T1,T1,EBNYESST1,EBNYESST1,2024-01-04 00:00:00,2024-01-04 00:00:00,
666524,T3,T3,FIVEWSLRT3,FIVEWSLRT3,2023-12-01 00:00:00,2023-12-01 00:00:00,2023-12-31 23:59:00
630886,MR2H,MR2H,EXPSWMR2H,EXPSWMR2H,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-12-31 18:00:00
630887,MR2L,MR2L,EXPSWMR2L,EXPSWMR2L,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-12-31 18:00:00
666946,MR1L,MR1L,TESSWMR1L,TESSWMR1L,2023-12-01 00:00:00,2023-12-01 00:00:00,2023-12-29 18:00:00
666945,MR1H,MR1H,TESSWMR1H,TESSWMR1H,2023-12-01 00:00:00,2023-12-01 00:00:00,2023-12-29 18:00:00
609504,AT1H,AT1H,CLAT1H,CLAT1H,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-12-16 11:18:00
609505,AT1,AT1,CLAT1,CLAT1,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-12-16 11:18:00
279491,MR1H,MR1H,BOMSWMR1H,BOMSWAXFMR1H,2023-12-14 20:38:00,2023-12-14 20:38:00,2023-12-20 15:00:00
657636,1705_A,1705A,1805A,1805A,2023-10-25 00:00:00,2023-10-25 00:00:00,2023-12-13 16:36:00
650440,MPT2,MPT2,7RNCHSLRMPT2,7RNCHSLRMPT2,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-12-06 17:01:00
650439,MPT1,MPT1,7RNCHSLRMPT1,7RNCHSLRMPT1,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-12-06 17:01:00
607274,T2,T2,ESTONIANT2,ESTONIANT2,2023-11-30 08:23:00,2023-11-30 08:23:00,2023-12-05 16:25:00
607273,T1,T1,ESTONIANT1,ESTONIANT1,2023-11-30 08:23:00,2023-11-30 08:23:00,2023-12-05 16:25:00
666524,T3,T3,FIVEWSLRT3,FIVEWSLRT3,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-11-30 23:59:00
527471,T1,T1,DELILA1T1,DELILA1T1,2023-07-30 18:01:00,2023-07-30 18:01:00,2023-12-07 11:57:00
527472,T2,T2,DELILA1T2,DELILA1T2,2023-07-30 18:01:00,2023-07-30 18:01:00,2023-12-07 11:57:00
