teid,ercotDampsseId,tier,our_op_eqcode,dampsse_name_raw,dampsse_active_in_window,DeviceType,FromName,ToName,Substation1,Substation2,Name
279516,4463,station_pair_leg,KOCH_UP_XF_1_69,KOCH_UP_1_69,True,Transformer,KOCH_UP2A,KOC_KOCHUPG1,KOCH_UP,KOCH_UP,1_69 12.4kV-69kV
279698,4321,station_pair_leg,HILLCTRY_AXFMR2L-H,HILLCTRY_MR2L,True,Transformer,HC_STAR2,HILLCTY1_8,HILLCTRY,HILLCTRY,MR2L 138kV-1kV
281130,4478,station_pair_leg,HILLCTRY_AXFMR1H,HILLCTRY_MR1H,True,Transformer,HC_STAR1,HILLCTY_5,HILLCTRY,HILLCTRY,MR1H 345kV-1kV
280118,6301,station_pair,OLINGR_XFMR1,OLINGR_FMR1,True,Transformer,OLINGER_9,OLINGER,OLINGR,OLINGR,FMR1 69kV-138kV
27503,6038,substring_name,MDO_AT1_H,MDO_AT1,True,Transformer,MEADOW__B345,MEADOW_A1STR,MDO,MDO,AT1 345kV-1kV
279009,6224,station_pair_ckt,PLEASANT_138_69A1,PLEASANT_69A1,True,Transformer,PLEASANT4A,PLEASANT2B,PLEASANT,PLEASANT,69A1 69kV-138kV
280119,951,station_pair_leg,BIGLAKE_XFMR_W2_H,BIGLAKE_R-W2,True,Transformer,BIGLAKE4A,BIGLAKE2B,BIGLAKE,BIGLAKE,R-W2 69kV-138kV
311872,4326,substring_name,HORSECRK_T2_H,HORSECRK_T2,True,Transformer,HORSE_UNIT2,HORSECRK_5,HORSECRK,HORSECRK,T2 345kV-34.5kV
279354,4551,station_pair,LOYOLA_138_69_1,LOYOLA_69_1,True,Transformer,LOYOLASUB8,LOYOLASW9,LOYOLA,LOYOLA,69_1 69kV-138kV
280120,7583,station_pair_ckt,RAYBURN_138_69_2,RAYBURN_69_2,True,Transformer,RAYBURN9,RAYBURN8,RAYBURN,RAYBURN,69_2 69kV-138kV
86577,6302,station_pair_ckt,OLN_XFMR21,OLN_FMR2,True,Transformer,OLNEY8,OLNEY9,OLN,OLN,FMR2 69kV-138kV
279286,7578,station_pair_leg,PTENN_AXFMR1H,PTENN_MR1H,True,Transformer,PL_TENNY_5,PTENN1_1,PTENN,PTENN,MR1H 345kV-1kV
319566,7594,substring_name_leg,SALEM_AT3H_H,SALEM_AT3H,True,Transformer,L_SALEM_5_1Y,L_SELAM01_1Y,SALEM,SALEM,AT3H 345kV-1kV
60229,828,station_pair_leg,ALNSW_AXFMR2H_H,ALNSW_MR2H,True,Transformer,ALLENSW2_5,ALNSW2_1,ALNSW,ALNSW,MR2H 345kV-1kV
321283,2967,substring_name,GV_AT1H_H,GV_AT1,True,Transformer,GARDEN__B138,GARDEN_A1STR,GV,GV,AT1H 138kV-1kV
65543,2919,substring_name,GARFIELD_AT2_H,GARFIELD_AT2,True,Transformer,GARFIELD,GARFIE34,GARFIELD,GARFIELD,AT2 345kV-138kV
280122,2957,station_pair_leg,GIBCRK_GCSWT1H,GIBCRK_WT1H,True,Transformer,GIBN_CREK_5,GIBN_CRK_1_2,GIBCRK,GIBCRK,WT1H 345kV-1kV
4970,4271,station_pair_leg,HCKSW_AXFMR1HH,HCKSW_MR1H,True,Transformer,HICKS_SW1_5,HCKSW1_1,HCKSW,HCKSW,MR1H 345kV-1kV
279362,6127,station_pair_leg,NEDIN_345_138L,NEDIN_138L,True,Transformer,8381_3STAR,NEDIN4E,NEDIN,NEDIN,138L 138kV-1kV
330498,7656,substring_name,SALVTION_T2_H,SALVTION_T2,True,Transformer,SALVTION_5,SALVTION_W2,SALVTION,SALVTION,T2 345kV-34.5kV
830858,12893,station_pair_leg,PRLSW_AXFMR1H,PRLSW_MR1H,True,Transformer,PRAIRILND__4,PRAIRILND_5,PRLSW,PRLSW,MR1H 345kV-1kV
280128,890,station_pair_leg,ABNTHWST_138_69T2,ABNTHWST_69T2,True,Transformer,ABNTHWST2B,ABNTHWST4A,ABNTHWST,ABNTHWST,69T2 69kV-138kV
274169,1214,station_pair_leg,CAGNON_AXFMR1L-H,CAGNON_MR1L,True,Transformer,CAGNON1_8,CAGSTAR1,CAGNON,CAGNON,MR1L 138kV-1kV
442273,7789,substring_name,SKYLINE_MR1H,SKYLINE_MR1,True,Transformer,SKYLIN1_8,SKYLINE_5,SKYLINE,SKYLINE,MR1 345kV-138kV
829941,11389,station_pair_leg,GARZA_1_69_1_H,GARZA_XF1H,True,Transformer,GARZA2A,GZDMYA,GARZA,GARZA,XF1L 69kV-1kV
279255,12374,station_pair_ckt,TRU_TRUAT1,TRU_TRF1,True,Transformer,TRUMBULL8,TRUMBULL9,TRU,TRU,TRF1 69kV-138kV
279273,4485,station_pair,IRBRG_AXFMR1H,IRBRG_FMR1,True,Transformer,IRONBRG_8,IRONBRG_9,IRBRG,IRBRG,FMR1 69kV-138kV
443800,9311,substring_name,WINCHES_AT1H_H,WINCHES_AT1H,True,Transformer,L_WINCHE5_1Y,L_WINCHE2_1Y,WINCHES,WINCHES,AT1H 345kV-1kV
508684,4378,substring_name,GYP_GYP1_2,GYP_GYP1,True,Transformer,GYP9,GYP8,GYP,GYP,GYP1 138kV-69kV
279311,2793,station_pair_leg,EMSES_AXFMR1H,EMSES_MR1H,True,Transformer,EAGLEMNT1_5,EMSES1_1,EMSES,EMSES,MR1H 345kV-1kV
124684,7817,station_pair_leg,SCOSW_AXFMR2H,SCOSW_MR2H,True,Transformer,SCURCNTYS_5,SCURCNTY2_1,SCOSW,SCOSW,MR2H 345kV-1kV
312939,2927,substring_name,GILLCR_AT1L_H,GILLCR_AT1L,True,Transformer,L_GILLCR8_1Y,L_GILLCR1_1Z,GILLCR,GILLCR,AT1L 138kV-1kV
318731,2960,substring_name,GILLCR_AT2H_H,GILLCR_AT2H,True,Transformer,L_GILLCR5_1Y,L_GILLCR1_2Z,GILLCR,GILLCR,AT2H 345kV-1kV
280140,4339,station_pair_leg,GN_S_I_GNIN_T2H,GN_S_I_XT2H,True,Transformer,GREENV_IN_8,GREENV_IN_2,GN_S_I,GN_S_I,XT2H 138kV-1kV
365943,5918,substring_name,MIDWIND_T1_H,MIDWIND_T1,True,Transformer,MIDWIND_CAP1,MIDWIND_8,MIDWIND,MIDWIND,T1 138kV-34.5kV
279256,2571,station_pair_leg,DESSW_AXFMR1L,DESSW_MR1L,True,Transformer,DESSW1_8,DESSW1_1,DESSW,DESSW,MR1L 138kV-1kV
279361,7618,substring_name,RTW_AT1H_H,RTW_AT1,True,Transformer,RTHWOD__B345,RTHWOD_A1STR,RTW,RTW,AT1H 345kV-1kV
441458,7792,substring_name,SLKSW_AX1HH,SLKSW_AX1H,True,Transformer,SANDLAKE_5,SANDLK_A_1,SLKSW,SLKSW,AX1H 345kV-1kV
308385,931,substring_name,ADK_AT1H_H,ADK_AT1,True,Transformer,ADICKS__B345,ADICKS_A1STR,ADK,ADK,AT1H 345kV-1kV
652063,11555,station_pair_leg,LPNSW_AXFMR1L,LPNSW_MR1L,True,Transformer,LOOP9_8,LPNSW_1_1,LPNSW,LPNSW,MR1L 138kV-1kV
720713,12223,station_pair_leg,RCKSW_AXFMR1L,RCKSW_MR1L,True,Transformer,ROCKHOUND_8,ROCKHOUND1_T,RCKSW,RCKSW,MR1L 138kV-1kV
279429,7758,station_pair_leg,SOUTHABI_138_69T1_H,SOUTHABI_38T1,True,Transformer,SOUTHABI2A,SOUTHABI4A,SOUTHABI,SOUTHABI,38T1 69kV-138kV
279265,7648,station_pair_leg,RKCRK_AXFMR1H,RKCRK_MR1H,True,Transformer,ROCKYCRK_5,RKCRK1_1,RKCRK,RKCRK,MR1H 345kV-1kV
279704,1248,substring_name,BUDA_AT2H,BUDA_AT2,True,Transformer,L_BUDA__9_1Y,L_BUDA__8_1Y,BUDA,BUDA,AT2 69kV-138kV
279457,9438,station_pair_leg,W_DENT_DNWDT2L,W_DENT_T2L,True,Transformer,W_DENT_8,W_DENT_1,W_DENT,W_DENT,T2L 138kV-1kV
313731,6097,substring_name,NORTMC_AT1L_H,NORTMC_AT1L,True,Transformer,L_NORTMC8_2Y,LNORSTR1,NORTMC,NORTMC,AT1L 138kV-1kV
279842,9331,station_pair,VANBLTSS_138_69_1,VANBLTSS_69_1,True,Transformer,VANDERBLTSW9,VANDERBLTSW8,VANBLTSS,VANBLTSS,69_1 69kV-138kV
279227,9522,station_pair,WTHRW_AXFMR1,WTHRW_FMR1,True,Transformer,WTHFORDW1_9,WTHFORDW1_8,WTHRW,WTHRW,FMR1 69kV-138kV
279120,2896,station_pair,HARLNSW_138_69A1H_H,HARLNSW_69AH,True,Transformer,HARLINSW2A,HARLINSW4A,HARLNSW,HARLNSW,69AH 69kV-138kV
102156,7980,substring_name,SPLAIN1_T2_H,SPLAIN1_T2,True,Transformer,SPLAIN1_5,SPLAIN1_G2,SPLAIN1,SPLAIN1,T2 345kV-34.5kV
97913,9259,station_pair,TELPH_RD_TPR7TR1H,TELPH_RD_7TR1,True,Transformer,TELPH_RD345,TELPH_RD,TELPH_RD,TELPH_RD,7TR1 345kV-138kV
373933,9521,station_pair_leg,WSMSW_AXFMR1H-H,WSMSW_MR1H,True,Transformer,WHTSETLMNT_8,WHTSTLMNT1_8,WSMSW,WSMSW,MR1H 138kV-1kV
346072,4314,station_pair_leg,HCKSW_AXFMR2LH,HCKSW_MR2L,True,Transformer,HICKS_SW_1_8,HCKSW2_1,HCKSW,HCKSW,MR2L 138kV-1kV
279815,904,station_pair_leg,ATKINS_AXFMR1,ATKINS_FMR1,True,Transformer,BRYN_ATK138,BRYN_ATK69,ATKINS,ATKINS,FMR1 69kV-138kV
280432,8018,station_pair_leg,SKYLINE_AXFMR4H_H,SKYLINE_MR4H,True,Transformer,SKYSTAR4,SKYLINE_5,SKYLINE,SKYLINE,MR4H 345kV-1kV
84230,7685,substring_name,RSNAKE_T2_H,RSNAKE_T2,True,Transformer,RSNAKE_5,RSNAKE_G2,RSNAKE,RSNAKE,T2 345kV-34.5kV
279588,4309,station_pair_leg,GRSES_AXFMR1L,GRSES_MR1L,True,Transformer,GRHAMSES1_8,GRSES1_1,GRSES,GRSES,MR1L 138kV-1kV
279692,4322,station_pair_leg,HILLCTRY_AXFMR3L-H,HILLCTRY_MR3L,True,Transformer,HILLCTY3_8,HC_STAR3,HILLCTRY,HILLCTRY,MR3L 138kV-1kV
279702,4323,station_pair_leg,HILLCTRY_AXFMR4H-H,HILLCTRY_MR4H,True,Transformer,HILLCTY_5,HC_STAR4,HILLCTRY,HILLCTRY,MR4H 345kV-1kV
279857,1115,station_pair_leg,BNDVS_GABDT1H,BNDVS_DT1H,True,Transformer,BENDAVIS_1_2,BENDAVIS_5,BNDVS,BNDVS,DT1H 345kV-1kV
279624,2953,station_pair,FRANKC_138_69_1,FRANKC_69_1,True,Transformer,FRNKLNCMPSB9,FRANKLNCAMP8,FRANKC,FRANKC,69_1 69kV-138kV
279526,4628,station_pair_leg,MDLNE_AXFMR2L,MDLNE_MR2L,True,Transformer,MIDLNDE_8,MDLNE1_1,MDLNE,MDLNE,MR2L 138kV-1kV
279252,2670,station_pair_leg,DESSW_AXFMR1H,DESSW_MR1H,True,Transformer,DESSW1_5,DESSW1_1,DESSW,DESSW,MR1H 345kV-1kV
94191,2722,substring_name,EXGNSND_T1_H,EXGNSND_T1,True,Transformer,EXGNSND_8,EXGNSND_W1,EXGNSND,EXGNSND,T1 138kV-34.5kV
279019,6303,station_pair,PADU_138_69T1,PADU_69T1,True,Transformer,PADU2A,PADU4A,PADU,PADU,69T1 69kV-138kV
279859,6056,station_pair_leg,NORSW_AXFMR1L_H,NORSW_MR1L,True,Transformer,NORWD_1T8,NORSW1_1,NORSW,NORSW,MR1L 138kV-1kV
280013,2576,substring_name,DT_AT2H_H,DT_AT2,True,Transformer,DWNTWN__B138,DWNTWN_A2STR,DT,DT,AT2H 138kV-1kV
278993,913,station_pair,BIG_FOOT_138_69A1,BIG_FOOT_69A1,True,Transformer,BIG_FOOT2A,BIG_FOOT4A,BIG_FOOT,BIG_FOOT,69A1 69kV-138kV
681478,11782,station_pair_leg,TEASW_AXFMR2H,TEASW_MR2H,True,Transformer,TEASW_1_2,TEAL_88,TEASW,TEASW,MR2H 345kV-1kV
279593,6314,substring_name,PITSBU_AT1H,PITSBU_AT1,True,Transformer,L_PITSBU8_1Y,L_PITSBU9_1Y,PITSBU,PITSBU,AT1 69kV-138kV
279176,2906,station_pair,FIREROCK_138_PS_H,FIREROCK_PS1,True,Transformer,FIREROCK4B,FIREROCK4A,FIREROCK,FIREROCK,PS1 138kV-138kV
552502,1184,station_pair,CCKSW_AXFMR1,CCKSW_FMR1,True,Transformer,CRTNYCRK_8,CRTNYCRK_9,CCKSW,CCKSW,FMR1 138kV-69kV
3005,829,station_pair_leg,ANASW_AXFMR1LH,ANASW_XF1L,True,Transformer,ANNASW_8,ANASW1_1,ANASW,ANASW,XF1L 138kV-1kV
279179,2882,station_pair,FTST_138_69T1_H,FTST_69T1,True,Transformer,FTST2A,FTST4A,FTST,FTST,69T1 69kV-138kV
279090,4417,station_pair_leg,JK_CK_JKCKT1L,JK_CK_XF1L,True,Transformer,JCREEK_1,BRYN_JK_CRK,JK_CK,JK_CK,XF1L 138kV-1kV
650270,11557,station_pair_leg,LPNSW_AXFMR2H,LPNSW_MR2H,True,Transformer,LOOP9_5,LPNSW_1_2,LPNSW,LPNSW,MR2H 345kV-1kV
279073,2630,station_pair_leg,CRKET_AXFMR2H,CRKET_MR2H,True,Transformer,CROCKETT_8,CRKET2_1,CRKET,CRKET,MR2H 138kV-1kV
279345,977,station_pair_leg,ALICE_138_69A1_H,ALICE_69A1,True,Transformer,ALICE4A,ALICE2A,ALICE,ALICE,69A1 69kV-138kV
256181,2778,station_pair,DEERCR_ATH,DEERCR_AT1,True,Transformer,L_DEERCR9_1Y,L_DEERCR8_1Y,DEERCR,DEERCR,AT1 138kV-69kV
279672,889,station_pair_leg,ABEAST_138_69_T1_H,ABEAST_69T1,True,Transformer,ABEAST4B,ABEAST2A,ABEAST,ABEAST,69T1 69kV-138kV
279563,7726,station_pair,SHBSW_AXFMR1,SHBSW_FMR1,True,Transformer,SHAMBRGR_5,SHAMBRGR_8,SHBSW,SHBSW,FMR1 345kV-138kV
361531,6305,substring_name,PALMASVC_AUT2_H,PALMASVC_AUT2,True,Transformer,LAPALMA0D,LAPALMA4C,PALMASVC,PALMASVC,AUT2 138kV-23.5kV
279874,9265,station_pair_leg,TMPSW_AXFMR1H,TMPSW_MR1H,True,Transformer,TEMP_SS__5,TMPSW1_1,TMPSW,TMPSW,MR1H 345kV-1kV
373934,9425,station_pair_leg,WSMSW_AXFMR1L-H,WSMSW_MR1L,True,Transformer,WHTSTLMNT_9,WHTSTLMNT1_8,WSMSW,WSMSW,MR1L 69kV-1kV
38564,837,substring_name,BANDER_AT3H,BANDER_AT3,True,Transformer,L_BANDER9_1Y,L_BANDER8_1Y,BANDER,BANDER,AT3 138kV-69kV
279586,7756,station_pair,SNYDR_AXFMR1,SNYDR_FMR1,True,Transformer,SNYDER_8,SNYDER_9,SNYDR,SNYDR,FMR1 69kV-138kV
279566,4488,station_pair_leg,JEWET_AXFMR3L,JEWET_MR3L,True,Transformer,JEWETTA_8,JEWET3_1,JEWET,JEWET,MR3L 138kV-1kV
346071,4379,station_pair_leg,HCKSW_AXFMR2HH,HCKSW_MR2H,True,Transformer,HICKS_SW1_5,HCKSW2_1,HCKSW,HCKSW,MR2H 345kV-1kV
300920,7587,station_pair,RICEBI_HIGH,RICEBI_RCBD,True,Transformer,L_RICEBI8_1Y,RICEBIRDSW9,RICEBI,RICEBI,RCBD 138kV-69kV
227053,9408,substring_name,WEBBER_S_MT1H,WEBBER_S_MT1,True,Transformer,WEBBER_SOL,WEBBER__WSP1,WEBBER_S,WEBBER_S,MT1 138kV-34.5kV
279709,1028,station_pair_leg,CAGNON_AXFMR3L-H,CAGNON_MR3L,True,Transformer,CAGNON2_8,CAGSTAR3,CAGNON,CAGNON,MR3L 138kV-1kV
279355,4402,station_pair_leg,LAREDO_138_69A2L,LAREDO_A2-L,True,Transformer,LD1DUM,LAREDO2B,LAREDO,LAREDO,A2-L 69kV-1kV
279886,5948,station_pair_leg,MGSES_AXFMR2L,MGSES_MR2L,True,Transformer,MRGNCRK_8,700208_3STAR,MGSES,MGSES,MR2L 138kV-1kV
6562,7755,station_pair,SNOOK_XFMR052H,SNOOK_052,True,Transformer,BRYN_SNOO138,BRYN_SNOOK,SNOOK,SNOOK,052 138kV-69kV
280427,9316,substring_name,TC_010B_H,TC_010B,True,Transformer,TC_TCHP1,TECO___POI_8,TC,TC,010B 138kV-13.8kV
279116,4227,station_pair_leg,GIBCRK_GCSWT3H,GIBCRK_FM3H,True,Transformer,GIBN_CRK_1_1,GIBN_CREK_5,GIBCRK,GIBCRK,FM3H 345kV-1kV
730817,12304,station_pair_leg,REDSW_AXFMR1L,REDSW_MR1L,True,Transformer,REDLAND_E_8,REDLAND_1,REDSW,REDSW,MR1L 138kV-1kV
28240,1205,station_pair,BRUNI_138_69_1,BRUNI_69_1,True,Transformer,BRUNISW8,BRUNISUB9,BRUNI,BRUNI,69_1 69kV-138kV
279125,930,station_pair,16TH_ST_138_69_1,16TH_ST_TRF1,True,Transformer,TN16TH_ST_1,TN16TH_ST_0,16TH_ST,16TH_ST,TRF1 69kV-138kV
647463,11354,station_pair_leg,BROOKHOL_1_69_1_H,BROOKHOL_XF3H,True,Transformer,BROOKHOL2A,BROOKHOL0B,BROOKHOL,BROOKHOL,XF3L 69kV-1kV
279095,6115,station_pair_leg,MLSES_AXFMR1H,MLSES_MR1H,True,Transformer,MARTINLK_5,MLSES1_1,MLSES,MLSES,MR1H 345kV-1kV
223983,9396,substring_name,UVALDE_T1_H,UVALDE_T1,True,Transformer,UVALDE4A,UVALDE2A,UVALDE,UVALDE,T1 138kV-69kV
279317,1063,station_pair,BRKRG_AXFMR1,BRKRG_FMR1,True,Transformer,BRECK_8,BRECK_9,BRKRG,BRKRG,FMR1 138kV-69kV
279533,5978,station_pair,MARQUIS_AXFMR1,MARQUIS_FMR1,True,Transformer,MARQUIS9,MARQUIS,MARQUIS,MARQUIS,FMR1 69kV-138kV
229048,6020,station_pair_leg,MDSSW_AXFMR1L-H,MDSSW_MR1L,True,Transformer,MIDESSAS_8,MDSSW1_1,MDSSW,MDSSW,MR1L 138kV-1kV
22249,4673,substring_name,LON_HILL_69A2_H,LON_HILL_69A2,True,Transformer,LON_HILL4A,LON_HILL2A,LON_HILL,LON_HILL,69A2 69kV-138kV
279334,4484,station_pair_leg,INGLCOSW_UXFMR1_H,INGLCOSW_FMR1,True,Transformer,INGLCOSW4A,INGLCOS_CTG1,INGLCOSW,INGLCOSW,FMR1 18kV-138kV
279782,4244,station_pair_leg,HEIGHTTN_HEIGHAT1_L,HEIGHTTN_HAT1,True,Transformer,TNHEIGHTS_1,TNHEIGHTS_0,HEIGHTTN,HEIGHTTN,HAT1 69kV-138kV
279892,1191,station_pair_leg,COLETO_345_138H,COLETO_138H,True,Transformer,CC1DUM0A,COLETO7A,COLETO,COLETO,138H 345kV-1kV
359855,4513,substring_name,HUD_XT03H,HUD_XT03,True,Transformer,HUD_CTG2,HUD_8_2,HUD,HUD,XT03 138kV-13.8kV
603093,1154,station_pair_leg,CONSW_AXFMR2L,CONSW_MR2L,True,Transformer,CONSAVVY_8,CONSW_AUTO2,CONSW,CONSW,MR2L 138kV-1kV
279422,2621,station_pair_leg,CN345_AXFMR1H,CN345_MR1H,True,Transformer,COLLINSS1_5,CN3451_1,CN345,CN345,MR1H 345kV-1kV
419959,10753,substring_name,ACSSW_AX2LH,ACSSW_AX2L,True,Transformer,ANDRCOSO_8,ACSSW_2,ACSSW,ACSSW,AX2L 138kV-1kV
206969,4483,station_pair_leg,HUTTO_AXFMR1L,HUTTO_MR1L,True,Transformer,HUTTOSS1_8,HUTTOSS1_1,HUTTO,HUTTO,MR1L 138kV-1kV
279030,9383,station_pair_leg,WLVEE_AXFMR2L,WLVEE_MR2L,True,Transformer,WLEVEE_2T8,WLVEE2_1,WLVEE,WLVEE,MR2L 138kV-1kV
61498,9459,station_pair_leg,VENSW_AXFMR1L_H,VENSW_MR1L,True,Transformer,VENUS1_8,VENSW1_1,VENSW,VENSW,MR1L 138kV-1kV
279041,9531,station_pair_leg,WWEST_AXFMR2L,WWEST_MR2L,True,Transformer,WACO_W1_9,WWEST2_1,WWEST,WWEST,MR2L 69kV-1kV
279498,2579,substring_name,CBY_AT2BL_H,CBY_AT2B,True,Transformer,CEDARP_B138C,CEDARP_2ASTR,CBY,CBY,A2BL 138kV-1kV
279899,2642,substring_name,DIB_MT4H,DIB_MT4,True,Transformer,DIABOX_POI_8,DIB_DIB_G4,DIB,DIB,MT4 138kV-13.8kV
279076,7833,station_pair_leg,SSPSW_AXFMR1H,SSPSW_MR1H,True,Transformer,SULSP_SS1_5,SSPSW1_1,SSPSW,SSPSW,MR1H 345kV-1kV
279417,1190,station_pair_leg,CN345_AXFMR1L,CN345_MR1L,True,Transformer,CN3451_1,COLLINSR1_8,CN345,CN345,MR1L 138kV-1kV
279904,4657,station_pair_leg,MLSES_AXFMR2H,MLSES_MR2H,True,Transformer,MARTINLK_5,MLSES2_1,MLSES,MLSES,MR2H 345kV-1kV
279486,10719,station_pair_leg,ALMC_138_69T1,ALMC_69T1,True,Transformer,ALMC2A,ALMC4A,ALMC,ALMC,69T1 69kV-138kV
659625,11549,station_pair_leg,CHLD_1_138_1_H,CHLD_XF1H,True,Transformer,WC1DUM,CHLD4A,CHLD,CHLD,XF1H 138kV-1kV
299940,6028,substring_name,NB_AT3H_H,NB_AT3,True,Transformer,N_BELT__B345,N_BELT_A3STR,NB,NB,AT3H 345kV-1kV
279306,4480,station_pair_leg,HLSES_AXFMR1H,HLSES_MR1H,True,Transformer,HANDLEYC_8,HLSES1_1,HLSES,HLSES,MR1H 138kV-1kV
279907,2833,station_pair_leg,EVRSW_AXFMR3L,EVRSW_MR3L,True,Transformer,EVRMAN_A8,EVRSW3_1,EVRSW,EVRSW,MR3L 138kV-1kV
863966,13299,substring_name,FRONTERA_XFH1_H,FRONTERA_XFH1,True,Transformer,FRONTERA0C,FRONTERA7A,FRONTERA,FRONTERA,XFH1 345kV-1kV
279908,1130,station_pair_leg,CAGNON_AXFMR4H,CAGNON_MR4H,True,Transformer,CAGNON_5,CAGSTAR4,CAGNON,CAGNON,MR4H 345kV-1kV
307556,9477,substring_name,WLVSW_MR1LH,WLVSW_MR1L,True,Transformer,WILLOWVAL_8,WLVSW1_1,WLVSW,WLVSW,MR1L 138kV-1kV
429038,7860,substring_name,RVRSW_AX1HH,RVRSW_AX1H,True,Transformer,RIVERTON_5,RVRSW_2A,RVRSW,RVRSW,AX1H 345kV-1kV
374837,1258,substring_name,CARVER_T1_H,CARVER_T1,True,Transformer,CARVER2A,CARVER4A,CARVER,CARVER,T1 138kV-69kV
101307,5997,station_pair_leg,NCARBIDE_138_69A1_H,NCARBIDE_69A1,True,Transformer,NCARBIDE4A,NCARBIDE2A,NCARBIDE,NCARBIDE,69A1 138kV-69kV
279910,4563,station_pair_leg,LA_PALMA_138_69A2_H,LA_PALMA_69A2,True,Transformer,LAPALMA2B,LA_PALMA4A,LA_PALMA,LA_PALMA,69A2 69kV-138kV
1973,996,station_pair_leg,ANASW_AXFMR1HH,ANASW_XF1H,True,Transformer,ANNASW_5,ANASW1_1,ANASW,ANASW,XF1H 345kV-1kV
279454,9277,station_pair_leg,W_DENT_DNWDT2H,W_DENT_T2H,True,Transformer,W_DENT_5,W_DENT_1,W_DENT,W_DENT,T2H 345kV-1kV
279915,4590,station_pair_leg,LCSES_AXFMR2H,LCSES_MR2H,True,Transformer,LAKE_CRK2_5,LCSES2_1,LCSES,LCSES,MR2H 345kV-1kV
100980,8021,substring_name,SPLAIN1_T1_H,SPLAIN1_T1,True,Transformer,SPLAIN1_5,SPLAIN1_G1,SPLAIN1,SPLAIN1,T1 345kV-34.5kV
279916,1238,station_pair_leg,BLESSING_138_69A1,BLESSING_69A1,True,Transformer,BLESSING2A,BLESSING4A,BLESSING,BLESSING,69A1 69kV-138kV
279326,2963,substring_name,GS_AT1_H,GS_AT1,True,Transformer,GABLE___B138,GABLE__A1STR,GS,GS,AT1 138kV-1kV
279553,2690,station_pair_leg,ESKSW_AXFMR1,ESKSW_FMR1,True,Transformer,ESKOTA_8,ESKOTA_9,ESKSW,ESKSW,FMR1 69kV-138kV
352496,7924,substring_name_leg,THW_AT3L_H,THW_AT3L,True,Transformer,T_H_W__POI_8,T_H_W__A3STR,THW,THW,AT3L 138kV-1kV
126465,2706,substring_name,DMTSW_AX1LH,DMTSW_AX1L,True,Transformer,DERMOTT_8,DMTSW1_1,DMTSW,DMTSW,AX1L 138kV-1kV
70621,1145,substring_name_leg,CLEASP_AT1H_H,CLEASP_AT1H,True,Transformer,L_CLEASP5_1Y,L_CLEASP1_1Z,CLEASP,CLEASP,AT1H 345kV-1kV
305618,7997,substring_name,TESLA_AUT3_H,TESLA_AUT3,True,Transformer,TESLA7A,TESLA1A,TESLA,TESLA,AUT3 345kV-20kV
279920,7650,station_pair_leg,RNKSW_AXFMR2H,RNKSW_MR2H,True,Transformer,ROANOKE2_5,RNKSW2_1,RNKSW,RNKSW,MR2H 345kV-1kV
491423,7606,station_pair_leg,QNLTP_AXFMR1L_H,QNLTP_MR1L,True,Transformer,MUNSON1_9,QNLTP1_1,QNLTP,QNLTP,MR1L 69kV-1kV
830859,12894,station_pair_leg,PRLSW_AXFMR1L,PRLSW_MR1L,True,Transformer,PRAIRILND__4,PRAIRILND_8,PRLSW,PRLSW,MR1L 138kV-1kV
279302,4260,station_pair_leg,GN_S_I_GNIN_T1H,GN_S_I_XT1H,True,Transformer,GREENV_IN_8,GREENV_IN_1,GN_S_I,GN_S_I,XT1H 138kV-1kV
107357,2902,substring_name_leg,FAYETT_AT2H_H,FAYETT_AT2H,True,Transformer,L_FAYETT5_1Y,1000,FAYETT,FAYETT,AT2H 345kV-1kV
306375,7999,substring_name,THREE_RI_AUT3_H,THREE_RI_AUT3,True,Transformer,THRRVRS2B,THRRVRS4A,THREE_RI,THREE_RI,AUT3 69kV-138kV
319871,4448,station_pair_leg,JEWET_AXFMR1H_H,JEWET_MR1H,True,Transformer,JEWETT_S5,JEWET1_1,JEWET,JEWET,MR1H 345kV-1kV
280025,7610,station_pair_leg,RCSES_AXFMR1L,RCSES_MR1L,True,Transformer,RIVERCST_9,RCSES1_1,RCSES,RCSES,MR1L 69kV-1kV
279476,1085,substring_name,BI_AT2_H,BI_AT2,True,Transformer,BELAIR__B345,BELAIR_A2STR,BI,BI,AT2 345kV-1kV
95546,5935,substring_name,MARION_AT2H_H,MARION_AT2H,True,Transformer,L_MARION5_1Y,L_MARION_1Y,MARION,MARION,AT2H 345kV-1kV
313753,6033,substring_name,NORTMC_AT2L_H,NORTMC_AT2L,True,Transformer,L_NORTMC8_2Y,LNORSTR2,NORTMC,NORTMC,AT2L 138kV-1kV
443801,9312,substring_name,WINCHES_AT1L_H,WINCHES_AT1L,True,Transformer,L_WINCHE8_1Y,L_WINCHE2_1Y,WINCHES,WINCHES,AT1L 138kV-1kV
726991,12212,station_pair_leg,HERON_1_69_1_H,HERON_XF1H,True,Transformer,HERONDUM,HERON4A,HERON,HERON,XF1L 69kV-1kV
279821,9448,station_pair_leg,WHTNY_WHT1L_H,WHTNY_HT1L,True,Transformer,WHITNEY8,WHTNYSTAR,WHTNY,WHTNY,HT1L 138kV-1kV
196167,9336,substring_name,WAKEWE_T1H,WAKEWE_T1,True,Transformer,WAKE_UNIT1,WAKE_5,WAKEWE,WAKEWE,T1 345kV-34.5kV
