isomarketid,branchID,branchName,ptoIDSource,InsertDate,b1,b2,b3,ckt,OP_EQCODE,LNNAME,EQNAME,DeviceType,FromName,ToName,b3Text,branchStationID,branchDeviceTypeId,teid,collapseId,legacyBranchId,ptoBranchID,fromNum,toNum,pto_ckt,pto_deviceType,identity_key,has_pto_match,dup_type
6,60114829,685_B,,2026-06-05 16:41:38.837,,,,1,685__B,685,_B,Line,COMM_S1_8,COMM_SW_8,685_B,,1.0,423.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60003148,AZTECA_DUKE1,3.0,2015-02-26 12:36:00.000,,,,1,AZTECA_DUKE1_1,AZTECA_DUKE1,1,Line,AZTECA4,HEC4A,,,,431.0,,,60027491.0,8708.0,8963.0,1,Line,8708|8963|1,True,same_identity_reinserted
6,60009181,AZTECA_HEC11,46.0,2018-06-08 13:10:00.000,,,,1,AZTECA_HEC1_1,AZTECA_HEC1,1,Line,AZTECA4A,HEC4A,AZTECA_HEC1_1,,1.0,431.0,,,63903020.0,8708.0,8963.0,1 ,Line,8708|8963|1,True,same_identity_reinserted
6,60000367,13998T485,3.0,2015-02-26 12:36:00.000,,,,1,13998T485_1,13998T485,1,Line,GOODWIN4A,FRONTERA4A,,,,450.0,,,60016411.0,8355.0,8980.0,1,Line,8355|8980|1,True,same_identity_reinserted
6,60008713,904T4851,25.0,2017-01-04 12:42:00.000,,,,1,904T485_1,904T485,1,Line,FRONTERA4A,GOODWIN4A,904T485_1,,1.0,450.0,,,63902641.0,8355.0,8980.0,1 ,Line,8355|8980|1,True,same_identity_reinserted
6,60002345,6675_A,3.0,2015-02-26 12:35:00.000,,,,1,6675__A,6675,_A,Line,GARDCITYE_9,CHALK_9,,,,489.0,60007979.0,,60002346.0,1225.0,1352.0,1,Line,1225|1352|1,True,teid_collision_different_branches
6,60007979,6675,19.0,2016-04-01 16:58:00.000,,,,1,6675__A,6675,_A,Line,GARDCITY_9,CHALK_9,,,,489.0,,,63673895.0,1218.0,1352.0,1 ,Line,1218|1352|1,True,teid_collision_different_branches
6,60002710,871,3.0,2015-02-26 12:35:00.000,,,,1,871__A,871,_A,Line,COMM_SW_8,COMMERCE1_8,,,,501.0,60008963.0,,60027030.0,1816.0,1820.0,1,Line,1816|1820|1,True,same_identity_reinserted
6,60008963,871_A,46.0,2018-06-08 13:10:00.000,,,,1,871__A,871,_A,Line,COMM_SW_8,COMMERCE1_8,,,,501.0,,,63897717.0,1816.0,1820.0,1 ,Line,1816|1820|1,True,same_identity_reinserted
6,60002492,6905,3.0,2015-02-26 12:35:00.000,,,,1,6905__A,6905,_A,Line,NAVYKSS1_9,NAVYKPOO_9,,,,532.0,60009779.0,,63903742.0,11473.0,11522.0,1 ,Line,11473|11522|1,True,same_identity_reinserted
6,60009779,6905_A,126.0,2019-09-30 11:16:00.000,,,,1,6905__A,6905,_A,Line,NAVYLAKE_9,NAVYKICK_T9,,,,532.0,,,63154708.0,11473.0,11522.0,1 ,Line,11473|11522|1,True,same_identity_reinserted
6,60003102,ASPM_PAIP1,3.0,2015-02-26 12:35:00.000,,,,1,ASPM_PAIP1_1,ASPM_PAIP1,1,Line,ASPM4A,PAIP4A,,,,540.0,,,60011094.0,6158.0,6161.0,1,Line,6158|6161|1,True,same_identity_reinserted
6,60008426,ASPM_PAINTC11,21.0,2016-07-07 15:10:00.000,,,,1,ASPM_PAINTC1_1,ASPM_PAINTC1,1,Line,ASPM4A,PAINTCRE4A,ASPM_PAINTC1_1,,1.0,540.0,,,63900985.0,6158.0,6161.0,1 ,Line,6158|6161|1,True,same_identity_reinserted
6,60004024,COLETA_COLE_I11,3.0,2015-02-26 12:35:00.000,,,,1,COLETA_COLE_I1_1,COLETA_COLE_I1,1,Line,COLETAP4A,COLE_IVI4A,COLETA_COLE_I1_1,,1.0,544.0,,,63901211.0,6347.0,6360.0,1 ,Line,6347|6360|1,True,insufficient_pto_data
6,60103450,OLETAP1,,2025-11-12 03:19:17.127,,,,1,OLETAP_1,OLETAP,1,Line,COLETAP4A,COLE_IVI4A,COLETA_COLE_I1_1,,1.0,544.0,60104074.0,,,,,,,-1|-1|,False,insufficient_pto_data
6,60002876,ABRL_WYLE1,3.0,2015-02-26 12:35:00.000,,,,1,ABRL_WYLE1_1,ABRL_WYLE1,1,Line,ABRL4A,WYLE4A,,,,545.0,,,60027208.0,6257.0,6261.0,1,Line,6257|6261|1,True,same_identity_reinserted
6,60009058,REBECC_WYLE11,46.0,2018-06-08 13:10:00.000,,,,1,REBECC_WYLE1_1,REBECC_WYLE1,1,Line,REBECCA4A,WYLE4A,REBECC_WYLE1_1,,1.0,545.0,,,63901100.0,6257.0,6261.0,1 ,Line,6257|6261|1,True,same_identity_reinserted
6,60008077,SAPOWE_SOUTHL11,19.0,2016-04-01 16:58:00.000,,,,1,SAPOWE_SOUTHL1_1,SAPOWE_SOUTHL1,1,Line,SAPOWER4B,SOUTHLAN4A,SAPOWE_SOUTHL1_1,,1.0,547.0,,,63901361.0,6480.0,6481.0,1 ,Line,6480|6481|1,True,insufficient_pto_data
6,60087067,SAPS_SASH11,,2024-01-25 09:01:19.767,,,,1,SAPS_SASH1_1,SAPS_SASH1,1,Line,SAPS4B,SASH4A,,,,547.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60006620,PAULAN_REDCRE11,3.0,2015-02-26 12:36:00.000,,,,1,PAULAN_REDCRE1_1,PAULAN_REDCRE1,1,Line,REDCREEK4A,PAULANN4A,PAULAN_REDCRE1_1,,1.0,551.0,,,63901310.0,6442.0,6447.0,1 ,Line,6442|6447|1,True,insufficient_pto_data
6,60085555,PAULAN_SARC11,,2024-01-25 09:01:19.767,,,,1,PAULAN_SARC1_1,PAULAN_SARC1,1,Line,PAULANN4A,SARC4A,,,,551.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60007041,SACH_SASH1,3.0,2015-02-26 12:36:00.000,,,,1,SACH_SASH1_1,SACH_SASH1,1,Line,SACH4A,SASH4A,,,,553.0,,,60007043.0,6470.0,6481.0,1,Line,6470|6481|1,True,same_identity_reinserted
6,60008075,SACH_SOUTHL11,19.0,2016-04-01 16:58:00.000,,,,1,SACH_SOUTHL1_1,SACH_SOUTHL1,1,Line,SOUTHLAN4A,SACH4A,SACH_SOUTHL1_1,,1.0,553.0,,,63901351.0,6470.0,6481.0,1 ,Line,6470|6481|1,True,same_identity_reinserted
6,60006621,PAULAN_SANO1,3.0,2015-02-26 12:36:00.000,,,,1,PAULAN_SANO1_1,PAULAN_SANO1,1,Line,PAULANN4A,SANO4A,,,,554.0,,,60014669.0,6447.0,6464.0,1,Line,6447|6464|1,True,same_identity_reinserted
6,60008430,PAULAN_SANORT11,21.0,2016-07-07 15:10:00.000,,,,1,PAULAN_SANORT1_1,PAULAN_SANORT1,1,Line,SANORTH4A,PAULANN4A,PAULAN_SANORT1_1,,1.0,554.0,,,63901321.0,6447.0,6464.0,1 ,Line,6447|6464|1,True,same_identity_reinserted
6,60002879,ABSO_BLUF_C1,3.0,2015-02-26 12:35:00.000,,,,1,ABSO_BLUF_C1_1,ABSO_BLUF_C1,1,Line,ABSO4A,BLF_CRK4C,,,,560.0,,,60027211.0,6260.0,66217.0,1,Line,6260|66217|1,True,teid_collision_different_branches
6,60009065,BLUF_C_SOUTHA11,46.0,2018-06-08 13:10:00.000,,,,1,BLUF_C_SOUTHA1_1,BLUF_C_SOUTHA1,1,Line,BLF_CRK4A,SOUTHABI4A,BLUF_C_SOUTHA1_1,,1.0,560.0,,,63901036.0,6216.0,6260.0,1 ,Line,6216|6260|1,True,teid_collision_different_branches
6,60009071,ABEAST_MAPLES11,46.0,2018-06-08 13:10:00.000,,,,1,ABEAST_MAPLES1_1,ABEAST_MAPLES1,1,Line,MAPLESTR4A,ABEAST4A,ABEAST_MAPLES1_1,,1.0,562.0,,,63901125.0,6275.0,6290.0,1 ,Line,6275|6290|1,True,insufficient_pto_data
6,60079116,ABEA_ABMS11,,2024-01-25 09:01:19.767,,,,1,ABEA_ABMS1_1,ABEA_ABMS1,1,Line,ABEA4A,ABMS4A,,,,562.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60007176,SHARPT_WYLE1,3.0,2015-02-26 12:35:00.000,,,,1,SHARPT_WYLE1_1_,SHARPT_WYLE1,1_,Line,WYLE4A,SHARPTAP4A,,,,564.0,,,63901111.0,6261.0,6315.0,1 ,Line,6261|6315|1,True,insufficient_pto_data
6,60064538,SHARPT_WYLE11,,2023-11-21 12:26:39.067,,,,1,SHARPT_WYLE1_1,SHARPT_WYLE1,1,Line,WYLE4A,SHARPTAP4A,SHARPT_WYLE1_1_,,,564.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60006552,ORNT_REDCRE11,3.0,2015-02-26 12:36:00.000,,,,1,ORNT_REDCRE1_1,ORNT_REDCRE1,1,Line,ORNT4A,REDCREEK4A,ORNT_REDCRE1_1,,1.0,565.0,,,63901308.0,6441.0,6442.0,1 ,Line,6441|6442|1,True,insufficient_pto_data
6,60085384,ORNT_SARC11,,2024-01-25 09:01:19.767,,,,1,ORNT_SARC1_1,ORNT_SARC1,1,Line,ORNT4A,SARC4A,,,,565.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60007050,SALD_SANO1,3.0,2015-02-26 12:36:00.000,,,,1,SALD_SANO1_1,SALD_SANO1,1,Line,SANO4A,SALD4A,,,,566.0,,,60015113.0,6464.0,6482.0,1,Line,6464|6482|1,True,same_identity_reinserted
6,60008679,LAKEDR_SANORT11,25.0,2017-01-04 12:42:00.000,,,,1,LAKEDR_SANORT1_1,LAKEDR_SANORT1,1,Line,LAKEDRIV4A,SANORTH4A,LAKEDR_SANORT1_1,,1.0,566.0,,,63901343.0,6464.0,6482.0,1 ,Line,6464|6482|1,True,same_identity_reinserted
6,60003389,BLUFFS_SALD1,3.0,2015-02-26 12:36:00.000,,,,1,BLUFFS_SALD1_1,BLUFFS_SALD1,1,Line,SALD4A,SABLUFF4,,,,570.0,,,60019504.0,6482.0,6771.0,1,Line,6482|6771|1,True,teid_collision_different_branches
6,60008680,BLUFFS_LAKEDR11,25.0,2017-01-04 12:42:00.000,,,,1,BLUFFS_LAKEDR1_1,BLUFFS_LAKEDR1,1,Line,SABLUFF4,LAKEDRIV4A,BLUFFS_LAKEDR1_1,,1.0,570.0,,,63901364.0,6482.0,60771.0,1 ,Line,6482|60771|1,True,teid_collision_different_branches
6,60005772,LCRANE_RIOPEC11,3.0,2015-02-26 12:36:00.000,,,,1,LCRANE_RIOPEC1_1,LCRANE_RIOPEC1,1,Line,L_LCRANE8_1Y,RIOPECOS4A,LCRANE_RIOPEC1_1,,1.0,571.0,,,63901477.0,6601.0,76615.0,1 ,Line,6601|76615|1,True,insufficient_pto_data
6,60083775,LCRANE_RIOP11,,2024-01-25 09:01:19.767,,,,1,LCRANE_RIOP1_1,LCRANE_RIOP1,1,Line,,,,,,571.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60003229,BBCLP_96,3.0,2015-02-26 12:36:00.000,,,,96,BBCLP_96_A,BBCLP_96,A,Line,BARBUR__138A,LAPORT968030,,,,573.0,,,60003231.0,40140.0,40941.0,96,Line,40140|40941|96,True,insufficient_pto_data
6,60045608,LOMA_ALT_M250_138,,2023-11-21 12:26:39.067,,,,,LOMA_ALT_M250_138,,M250,breaker,LOMAALTA,,LOMA_ALT,,,573.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60001568,459T459,3.0,2015-02-26 12:35:00.000,,,,1,459T459_1,459T459,1,Line,CAGNON_5,L_KENDAL5_1Y,,,,580.0,,,63676769.0,5056.0,7046.0,1 ,Line,5056|7046|1,True,same_identity_reinserted
6,60009568,R5_KENDL1,126.0,2019-09-30 11:15:00.000,,,,1,R5_KENDL_1,R5_KENDL,1,Line,L_KENDAL5_1Y,CAGNON_5,R5_KENDL_1,,1.0,580.0,,,63900219.0,5056.0,7046.0,1 ,Line,5056|7046|1,True,same_identity_reinserted
6,60008068,BENFIC_REDCRE11,19.0,2016-04-01 16:58:00.000,,,,1,BENFIC_REDCRE1_1,BENFIC_REDCRE1,1,Line,BENFICKL4A,REDCREEK4A,BENFIC_REDCRE1_1,,1.0,591.0,,,63901312.0,6442.0,6473.0,1 ,Line,6442|6473|1,True,insufficient_pto_data
6,60080056,BENF_SARC11,,2024-01-25 09:01:19.767,,,,1,BENF_SARC1_1,BENF_SARC1,1,Line,BENF4A,SARC4A,,,,591.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60009061,MAPLES_SOUTHA11,46.0,2018-06-08 13:10:00.000,,,,1,MAPLES_SOUTHA1_1,MAPLES_SOUTHA1,1,Line,MAPLESTR4A,SOUTHABI4A,MAPLES_SOUTHA1_1,,1.0,596.0,,,63901105.0,6260.0,6290.0,1 ,Line,6260|6290|1,True,insufficient_pto_data
6,60079159,ABMS_ABSO11,,2024-01-25 09:01:19.767,,,,1,ABMS_ABSO1_1,ABMS_ABSO1,1,Line,ABSO4A,ABMS4A,,,,596.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60005208,HAML_HAMR1,3.0,2015-02-26 12:35:00.000,,,,1,HAML_HAMR1_1,HAML_HAMR1,1,Line,HAMR2A,HAML2A,,,,600.0,,,60005210.0,6183.0,6185.0,1,Line,6183|6185|1,True,same_identity_reinserted
6,60008045,HAMLIN_HAMR11,19.0,2016-04-01 16:58:00.000,,,,1,HAMLIN_HAMR1_1,HAMLIN_HAMR1,1,Line,HAMR2A,HAMLIN2A,HAMLIN_HAMR1_1,,1.0,600.0,,,63901008.0,6183.0,6185.0,1 ,Line,6183|6185|1,True,same_identity_reinserted
6,60002923,AFTO_ROAR1,3.0,2015-02-26 12:35:00.000,,,,1,AFTO_ROAR1_1,AFTO_ROAR1,1,Line,ROAR2A,AFTO2A,,,,628.0,,,60002925.0,6141.0,6142.0,1,Line,6141|6142|1,True,same_identity_reinserted
6,60009021,AFTON_ROARIN11,46.0,2018-06-08 13:10:00.000,,,,1,AFTON_ROARIN1_1,AFTON_ROARIN1,1,Line,AFTON2A,ROARINGS2A,AFTON_ROARIN1_1,,1.0,628.0,,,63900966.0,6141.0,6142.0,1 ,Line,6141|6142|1,True,same_identity_reinserted
6,60007077,SANDRO_VERS11,3.0,2015-02-26 12:35:00.000,,,,1,SANDRO_VERS1_1,SANDRO_VERS1,1,Line,VERS2A,SANDROAD2A,SANDRO_VERS1_1,,1.0,634.0,,,63900890.0,6063.0,6064.0,1 ,Line,6063|6064|1,True,insufficient_pto_data
6,60086907,SAND_VERS11,,2024-01-25 09:01:19.767,,,,1,SAND_VERS1_1,SAND_VERS1,1,Line,,,,,,634.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60004614,ESTL_TURKEY1,3.0,2015-02-26 12:35:00.000,,,,1,ESTL_TURKEY1_1,ESTL_TURKEY1,1,Line,ESTL2A,TURK2A,,,,636.0,,,60004616.0,6023.0,6024.0,1,Line,6023|6024|1,True,same_identity_reinserted
6,60008036,ESTELL_TURKEY11,19.0,2016-04-01 16:58:00.000,,,,1,ESTELL_TURKEY1_1,ESTELL_TURKEY1,1,Line,TURK2A,ESTELLIN2A,ESTELL_TURKEY1_1,,1.0,636.0,,,63900849.0,6023.0,6024.0,1 ,Line,6023|6024|1,True,same_identity_reinserted
6,60006952,RIOPEC_SCROSS11,3.0,2015-02-26 12:36:00.000,,,,1,RIOPEC_SCROSS1_1,RIOPEC_SCROSS1,1,Line,RIOPECOS2A,SCROSSTP2A,RIOPEC_SCROSS1_1,,1.0,637.0,,,63901463.0,6594.0,6598.0,1 ,Line,6594|6598|1,True,insufficient_pto_data
6,60086539,RIOP_SCROSS11,,2024-01-25 09:01:19.767,,,,1,RIOP_SCROSS1_1,RIOP_SCROSS1,1,Line,,,,,,637.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60010224,AVENUE_SAPOWE11,154.0,2020-02-25 11:00:00.000,,,,1,AVENUE_SAPOWE1_1,AVENUE_SAPOWE1,1,Line,SAPOWER2A,AVENUEN2A,AVENUE_SAPOWE1_1,,1.0,638.0,,,63901353.0,6471.0,6478.0,1 ,Line,6471|6478|1,True,insufficient_pto_data
6,60086719,SAAN_SAPS11,,2024-01-25 09:01:19.767,,,,1,SAAN_SAPS1_1,SAAN_SAPS1,1,Line,SAPS2A,SAAN2A,,,,638.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60003750,CEDH_EDIT1,3.0,2015-02-26 12:36:00.000,,,,1,CEDH_EDIT1_1,CEDH_EDIT1,1,Line,EDIT2A,CEDH2A,,,,641.0,,,60003752.0,6422.0,6423.0,1,Line,6422|6423|1,True,same_identity_reinserted
6,60008064,CEDRHI_EDIT11,19.0,2016-04-01 16:58:00.000,,,,1,CEDRHI_EDIT1_1,CEDRHI_EDIT1,1,Line,CEDRHILL2A,EDIT2A,CEDRHI_EDIT1_1,,1.0,641.0,,,63901288.0,6422.0,6423.0,1 ,Line,6422|6423|1,True,same_identity_reinserted
6,60002883,ABSO_SHARPT1,3.0,2015-02-26 12:35:00.000,,,,1,ABSO_SHARPT1_1_,ABSO_SHARPT1,1_,Line,ABSO4A,SHARPTAP4A,,,,644.0,,,60027216.0,6260.0,6315.0,1,Line,6260|6315|1,True,insufficient_pto_data
6,60064537,SHARPT_SOUTHA11,,2023-11-21 12:26:39.067,,,,1,SHARPT_SOUTHA1_1,SHARPT_SOUTHA1,1,Line,SHARPTAP4A,SOUTHABI4A,SHARPT_SOUTHA1_1_,,,644.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60004847,FTFP_ROBRST1,3.0,2015-02-26 12:35:00.000,,,,1,FTFP_ROBRST1_1,FTFP_ROBRST1,1,Line,ABRP2A,FTPHPMP2A,,,,652.0,,,60004849.0,6215.0,6217.0,1,Line,6215|6217|1,True,teid_collision_different_branches
6,60008050,PHANPM_ROBRST1,19.0,2016-04-01 16:58:00.000,,,,1,PHANPM_ROBRST1_1,PHANPM_ROBRST1,1,Line,ROBRSTAP2A,PHANPMPT2A,,,,652.0,,,63709537.0,6215.0,6220.0,1 ,Line,6215|6220|1,True,teid_collision_different_branches
6,60005573,JUNC_KMJC1,3.0,2015-02-26 12:36:00.000,,,,1,JUNC_KMJC1_1,JUNC_KMJC1,1,Line,JUNC2A,KMJCR,,,,656.0,,,60030042.0,6400.0,60091.0,1,Line,6400|60091|1,True,same_identity_reinserted
6,60009104,JUNCTI_KMJC11,46.0,2018-06-08 13:10:00.000,,,,1,JUNCTI_KMJC1_1,JUNCTI_KMJC1,1,Line,KMJCR,JUNCTION2A,JUNCTI_KMJC1_1,,1.0,656.0,,,63901270.0,6400.0,60091.0,1 ,Line,6400|60091|1,True,same_identity_reinserted
6,60004053,CONCHO_SAEM11,3.0,2015-02-26 12:36:00.000,,,,1,CONCHO_SAEM1_1,CONCHO_SAEM1,1,Line,CONCHO2A,SAEM2A,CONCHO_SAEM1_1,,1.0,658.0,,,63901325.0,6450.0,6457.0,1 ,Line,6450|6457|1,True,insufficient_pto_data
6,60086790,SACO_SAEM11,,2024-01-25 09:01:19.767,,,,1,SACO_SAEM1_1,SACO_SAEM1,1,Line,SACO2A,SAEM2A,,,,658.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60002268,6595_A,3.0,2015-02-26 12:35:00.000,,,,1,6595__A,6595,_A,Line,ANDREWS_9,BAKKETAP_9,,,,668.0,60008372.0,,60010237.0,1267.0,1277.0,1,Line,1267|1277|1,True,teid_collision_different_branches
6,60008372,6595,21.0,2016-07-07 15:10:00.000,,,,1,6595__A,6595,_A,Line,NOANDREW_9,ANDREWS_9,,,,668.0,,,63694899.0,1160.0,1267.0,1 ,Line,1160|1267|1,True,teid_collision_different_branches
6,60007465,TALPAA_VALE11,3.0,2015-02-26 12:35:00.000,,,,1,TALPAA_VALE1_1,TALPAA_VALE1,1,Line,VALE2A,TALPATL2A,TALPAA_VALE1_1,,1.0,690.0,,,63901205.0,6343.0,6344.0,1 ,Line,6343|6344|1,True,insufficient_pto_data
6,60079791,ATTA_VALE11,,2024-01-25 09:01:19.767,,,,1,ATTA_VALE1_1,ATTA_VALE1,1,Line,TALPATL2,VALE2A,,,,690.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60002999,ALMC_VALT1,3.0,2015-02-26 12:36:00.000,,,,1,ALMC_VALT1_1,ALMC_VALT1,1,Line,VALT2A,ALMC2A,,,,696.0,,,63046821.0,6677.0,6678.0,1 ,Line,6677|6678|1,True,same_identity_reinserted
6,60009638,ALMC_VALENT11,126.0,2019-09-30 11:15:00.000,,,,1,ALMC_VALENT1_1,ALMC_VALENT1,1,Line,VALENTIN2A,ALMC2A,ALMC_VALENT1_1,,1.0,696.0,,,63901534.0,6677.0,6678.0,1 ,Line,6677|6678|1,True,same_identity_reinserted
6,60002865,ABOV_ABPG1,3.0,2015-02-26 12:35:00.000,,,,1,ABOV_ABPG1_1,ABOV_ABPG1,1,Line,ABOV2A,ABPG2A,,,,697.0,,,60002867.0,6272.0,6282.0,1,Line,6272|6282|1,True,same_identity_reinserted
6,60009070,ABPOWE_OVERST11,46.0,2018-06-08 13:10:00.000,,,,1,ABPOWE_OVERST1_1,ABPOWE_OVERST1,1,Line,OVERSTRE2A,ABPOWERS2A,ABPOWE_OVERST1_1,,1.0,697.0,,,63901121.0,6272.0,6282.0,1 ,Line,6272|6282|1,True,same_identity_reinserted
6,60003010,ALPI_PAIS1,3.0,2015-02-26 12:36:00.000,,,,1,ALPI_PAIS1_1,ALPI_PAIS1,1,Line,ALPI2A,PAIS2A,,,,698.0,,,60019126.0,6666.0,6667.0,1,Line,6666|6667|1,True,same_identity_reinserted
6,60008692,ALPINE_PAIS11,25.0,2017-01-04 12:42:00.000,,,,1,ALPINE_PAIS1_1,ALPINE_PAIS1,1,Line,ALPINE2A,PAIS2A,ALPINE_PAIS1_1,,1.0,698.0,,,63901515.0,6666.0,6667.0,1 ,Line,6666|6667|1,True,same_identity_reinserted
6,60000943,2360,3.0,2015-02-26 12:35:00.000,,,,1,2360__A,2360,_A,Line,TRINIDAD_9,NAVARRO1_9,,,,715.0,60012462.0,,63899484.0,3200.0,3479.0,1 ,Line,3200|3479|1,True,teid_collision_different_branches
6,60012462,2360_A,434.0,2022-12-06 10:07:00.000,,,,1,2360__A,2360,_A,Line,TRINIDAD_9,NAVARRO1_9,,,,715.0,,,63708035.0,3128.0,3479.0,1 ,Line,3128|3479|1,True,teid_collision_different_branches
6,60001484,3930,3.0,2015-02-26 12:35:00.000,,,,1,3930__A,3930,_A,Line,FSHCRK1_9,LTV1_9,,,,735.0,60008011.0,,63898784.0,2492.0,3045.0,1 ,Line,2492|3045|1,True,teid_collision_different_branches
6,60008011,3930_A,19.0,2016-04-01 16:58:00.000,,,,1,3930__A,3930,_A,Line,LTV1_9,SKYLINERD1_9,,,,735.0,,,63024458.0,3043.0,3045.0,1 ,Line,3043|3045|1,True,teid_collision_different_branches
6,60000056,1055_K,3.0,2015-02-26 12:35:00.000,,,,1,1055__K,1055,_K,Line,KELLER,KELLER2_T8,,,,767.0,,,63706847.0,2036.0,33565.0,1 ,Line,2036|33565|1,True,same_identity_reinserted
6,60092053,1075_C,,2024-08-21 03:19:53.547,,,,1,1075__C,1075,_C,Line,KELLER2_T8,KELLER2,1075_C,,,767.0,,,63898097.0,2036.0,33565.0,1 ,Line,2036|33565|1,True,same_identity_reinserted
6,60000066,1060_C_OldTeid,3.0,2015-02-26 12:35:00.000,,,,1,1060__C_OldTeid,1060,_C,Line,CLYVIL1_T8,BEDFORD1_8,,,,770.0,,,61659240.0,2026.0,2050.0,1 ,Line,2026|2050|1,True,same_identity_reinserted
6,60092055,1085_C,,2024-08-21 03:19:53.547,,,,1,1085__C,1085,_C,Line,CLYVIL1_T8,BEDFORD1_8,1085_C,,,770.0,,,63898087.0,2026.0,2050.0,1 ,Line,2026|2050|1,True,same_identity_reinserted
6,60000067,1060_D,3.0,2015-02-26 12:35:00.000,,,,1,1060__D,1060,_D,Line,EULESS_8,BD_WDSN2_T8,,,,771.0,,,63706814.0,2016.0,2052.0,1 ,Line,2016|2052|1,True,same_identity_reinserted
6,60092056,1085_D,,2024-08-21 03:19:53.547,,,,1,1085__D,1085,_D,Line,EULESS_8,BD_WDSN2_T8,1085_D,,,771.0,,,63898067.0,2016.0,2052.0,1 ,Line,2016|2052|1,True,same_identity_reinserted
6,60000064,1060_A_OldTeid,3.0,2015-02-26 12:35:00.000,,,,1,1060__A_OldTeid,1060,_A,Line,CLYVIL1_T8,BEARCK1_8,,,,775.0,,,61659239.0,2026.0,2027.0,1 ,Line,2026|2027|1,True,same_identity_reinserted
6,60092054,1085_B,,2024-08-21 03:19:53.547,,,,1,1085__B,1085,_B,Line,BEARCK1_8,CLYVIL1_T8,1085_B,,,775.0,,,63898086.0,2026.0,2027.0,1 ,Line,2026|2027|1,True,same_identity_reinserted
6,60000075,1060_L,3.0,2015-02-26 12:35:00.000,,,,1,1060__L,1060,_L,Line,BEDFORD1_8,BD_WDSN2_T8,,,,777.0,,,63706869.0,2050.0,2052.0,1 ,Line,2050|2052|1,True,same_identity_reinserted
6,60092057,1085_E,,2024-08-21 03:19:53.547,,,,1,1085__E,1085,_E,Line,BD_WDSN2_T8,BEDFORD1_8,1085_E,,,777.0,,,63898120.0,2050.0,2052.0,1 ,Line,2050|2052|1,True,same_identity_reinserted
6,60000076,1060_M,3.0,2015-02-26 12:35:00.000,,,,1,1060__M,1060,_M,Line,BD_WDSN2_T8,BD_WDSN1_8,,,,778.0,,,63706873.0,2052.0,12051.0,1 ,Line,2052|12051|1,True,same_identity_reinserted
6,60092059,1085_G,,2024-08-21 03:19:53.547,,,,1,1085__G,1085,_G,Line,BD_WDSN1_8,BD_WDSN2_T8,1085_G,,,778.0,,,63898124.0,2052.0,12051.0,1 ,Line,2052|12051|1,True,same_identity_reinserted
6,60000077,1060_N,3.0,2015-02-26 12:35:00.000,,,,1,1060__N,1060,_N,Line,CLYVIL1_T8,CLYVIL1_8,,,,779.0,,,63706834.0,2026.0,12026.0,1 ,Line,2026|12026|1,True,same_identity_reinserted
6,60092058,1085_F,,2024-08-21 03:19:53.547,,,,1,1085__F,1085,_F,Line,CLYVIL1_8,CLYVIL1_T8,1085_F,,,779.0,,,63898088.0,2026.0,12026.0,1 ,Line,2026|12026|1,True,same_identity_reinserted
6,60002228,6535_B,3.0,2015-02-26 12:35:00.000,,,,1,6535__B,6535,_B,Line,ODESEHV_8,TEXINSTA_8,,,,790.0,,,63705445.0,1027.0,10005.0,1 ,Line,1027|10005|1,True,same_identity_reinserted
6,60090501,6530_C,,2024-04-25 09:01:12.280,,,,1,6530__C,6530,_C,Line,JACKRABT2_T8,ODESEHV_8,6530_C,,,790.0,,,63896673.0,1027.0,10005.0,1 ,Line,1027|10005|1,True,same_identity_reinserted
6,60002248,6558,3.0,2015-02-26 12:35:00.000,,,,1,6558__B,6558,_B,Line,FISHERRD_8,WCHTFLLS1_8,,,,803.0,60009490.0,,60034836.0,1427.0,1448.0,1,Line,1427|1448|1,True,same_identity_reinserted
6,60009490,6558_B,126.0,2019-09-30 11:15:00.000,,,,1,6558__B,6558,_B,Line,FISHERRD_8,WCHTFLLS1_8,,,,803.0,,,63897213.0,1427.0,1448.0,1 ,Line,1427|1448|1,True,same_identity_reinserted
6,60002144,6437_D,3.0,2015-02-26 12:35:00.000,,,,1,6437__D,6437,_D,Line,ENISCKTA_8,ENNISCK_8,,,,821.0,,,60002145.0,1313.0,1314.0,1,Line,1313|1314|1,True,teid_collision_different_branches
